Locus	Gene	Start	Length	Product	Allele Count	Alleles
lmo1900	panD	1975059	384	aspartate alpha-decarboxylase	206	lmo1900.fasta
lmo1902	panB	1976307	834	3-methyl-2-oxobutanoate hydroxymethyltransferase	451	lmo1902.fasta
lmo1903		1977307	474	thioredoxin	375	lmo1903.fasta
lmo1907	dapB	1980511	792	dihydrodipicolinate reductase	537	lmo1907.fasta
lmo1908		1981299	336	hypothetical protein	242	lmo1908.fasta
lmo1911		1984056	1137	histidine kinase	729	lmo1911.fasta
lmo1912		1985218	1128	histidine kinase	812	lmo1912.fasta
lmo1915		1988159	1644	malate dehydrogenase	933	lmo1915.fasta
lmo1916		1989805	1008	peptidase	589	lmo1916.fasta
lmo1917	pflA	1991047	2280	pyruvate formate-lyase	945	lmo1917.fasta
lmo1918		1993372	1266	hypothetical protein	728	lmo1918.fasta
lmo1919		1994751	684	hypothetical protein	385	lmo1919.fasta
lmo1920		1995520	597	hypothetical protein	395	lmo1920.fasta
lmo1921		1996204	546	hypothetical protein	333	lmo1921.fasta
lmo1922		1996784	1254	hypothetical protein	697	lmo1922.fasta
lmo1924	tyrA	1999468	1104	prephenate dehydrogenase	676	lmo1924.fasta
lmo1927	aroB	2002045	1098	3-dehydroquinate synthase	706	lmo1927.fasta
lmo1928	aroF	2003145	1167	chorismate synthase	651	lmo1928.fasta
lmo1929	ndk	2004515	444	nucleoside diphosphate kinase	311	lmo1929.fasta
lmo1930		2004977	966	heptaprenyl diphosphate synthase subunit II	552	lmo1930.fasta
lmo1931	ubiE	2005953	714	ubiquinone/menaquinone biosynthesis methyltransferase	449	lmo1931.fasta
lmo1932		2006689	768	heptaprenyl diphosphate synthase subunit I	437	lmo1932.fasta
lmo1933	folE	2007515	570	GTP cyclohydrolase I	260	lmo1933.fasta
lmo1934	hup	2008319	276	DNA-binding protein HU	85	lmo1934.fasta
lmo1935		2009006	981	protein-tyrosine/serine phosphatase	576	lmo1935.fasta
lmo1936	gpsA	2010089	1017	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	525	lmo1936.fasta
lmo1937	engA	2011128	1311	GTP-binding protein EngA	622	lmo1937.fasta
lmo1938	rpsA	2012582	1146	30S ribosomal protein S1	490	lmo1938.fasta
lmo1940		2014776	963	asparaginase	437	lmo1940.fasta
lmo1941		2015819	720	hypothetical protein	404	lmo1941.fasta
lmo1944		2019420	225	ferredoxin	171	lmo1944.fasta
lmo1946		2020738	519	acyl-CoA hydrolase	264	lmo1946.fasta
lmo1947	resE	2021272	1791	two-component sensor histidine kinas	1053	lmo1947.fasta
lmo1948	resD	2023163	717	two-component response regulator ResD	464	lmo1948.fasta
lmo1949		2024062	735	hypothetical protein	362	lmo1949.fasta
lmo1950		2024799	597	hypothetical protein	309	lmo1950.fasta
lmo1951	scpA	2025392	750	segregation and condensation protein A	330	lmo1951.fasta
lmo1952	lysA	2026157	1311	diaminopimelate decarboxylase	687	lmo1952.fasta
lmo1953	pnp	2027648	819	purine nucleoside phosphorylase	458	lmo1953.fasta
lmo1954	drm	2028485	1185	phosphopentomutase	633	lmo1954.fasta
lmo1955		2029698	894	integrase/recombinase	427	lmo1955.fasta
lmo1956	fur	2030744	453	Fur family transcriptional regulator	226	lmo1956.fasta
lmo1957	fhuG	2031438	1023	ferrichrome ABC transporter permease	635	lmo1957.fasta
lmo1958	fhuB	2032460	1026	ferrichrome ABC transporter permease	772	lmo1958.fasta
lmo1962		2036521	621	TetR family transcriptional regulator	479	lmo1962.fasta
lmo1963		2037141	816	hypothetical protein	535	lmo1963.fasta
lmo1964		2037953	888	ABC transporter ATP-binding protein	584	lmo1964.fasta
lmo1965		2039441	558	hypothetical protein	410	lmo1965.fasta
lmo1967		2040911	1200	toxic ion resistance protein	664	lmo1967.fasta
lmo1978		2050639	1476	glucose-6-phosphate 1-dehydrogenase	773	lmo1978.fasta
lmo1979		2052233	432	hypothetical protein	217	lmo1979.fasta
lmo1982		2053274	528	hypothetical protein	416	lmo1982.fasta
lmo1983	ilvD	2054493	1695	dihydroxy-acid dehydratase	834	lmo1983.fasta
lmo1985	ilvH	2057927	492	acetolactate synthase small subunit	361	lmo1985.fasta
lmo1986	ilvC	2058516	996	ketol-acid reductoisomerase	671	lmo1986.fasta
lmo1987	leuA	2059669	1539	2-isopropylmalate synthase	808	lmo1987.fasta
lmo1989	leuC	2062263	1389	isopropylmalate isomerase large subunit	784	lmo1989.fasta
lmo1991	ilvA	2064238	1269	threonine dehydratase	710	lmo1991.fasta
lmo1992		2065698	720	alpha-acetolactate decarboxylase	498	lmo1992.fasta
lmo1993	pdp	2066455	1302	pyrimidine-nucleoside phosphorylase	809	lmo1993.fasta
lmo1994		2067887	1011	LacI family transcriptional regulator	621	lmo1994.fasta
lmo1995	dra	2068977	672	deoxyribose-phosphate aldolase	653	lmo1995.fasta
lmo1996		2069710	948	DeoR family transcriptional regulator	753	lmo1996.fasta
lmo1997		2070754	417	PTS mannose transporter subunit IIA	412	lmo1997.fasta
lmo1998		2071187	996	opine catabolism protein	645	lmo1998.fasta
lmo1999		2072205	1065	hypothetical protein	773	lmo1999.fasta
lmo2000		2073282	822	PTS mannose transporter subunit IID	586	lmo2000.fasta
lmo2002		2074925	468	PTS mannose transporter subunit IIB	344	lmo2002.fasta
lmo2003		2075412	702	GntR family transcriptional regulator	527	lmo2003.fasta
lmo2004		2076115	732	GntR family transcriptional regulator	575	lmo2004.fasta
lmo2006	alsS	2078132	1698	acetolactate synthase	975	lmo2006.fasta
lmo2007		2080027	1458	hypothetical protein	874	lmo2007.fasta
lmo2008		2081505	972	ABC transporter permease	729	lmo2008.fasta
lmo2009		2082495	930	sugar ABC transporter permease	579	lmo2009.fasta
lmo2010		2083537	1485	two-component response regulator	929	lmo2010.fasta
lmo2012		2086817	612	hypothetical protein	453	lmo2012.fasta
lmo2013		2087489	1305	hypothetical protein	936	lmo2013.fasta
lmo2014		2088797	2658	sugar hydrolase	1416	lmo2014.fasta
lmo2015		2091698	3111	alpha-mannosidase	1574	lmo2015.fasta
lmo2016	cspB	2094877	201	cold-shock protein	85	lmo2016.fasta
lmo2017		2095366	696	hypothetical protein	584	lmo2017.fasta
lmo2019	ileS	2097176	2766	isoleucyl-tRNA synthetase	1282	lmo2019.fasta
lmo2020	divIVA	2100224	528	chemotaxis protein CheY	233	lmo2020.fasta
lmo2028		2110009	777	hypothetical protein	577	lmo2028.fasta
lmo2029		2110909	291	hypothetical protein	154	lmo2029.fasta
lmo2030		2111222	459	hypothetical protein	222	lmo2030.fasta
lmo2031		2111684	690	hypothetical protein	422	lmo2031.fasta
lmo2034	divIB	2115381	813	cell division protein FtsQ	506	lmo2034.fasta
lmo2035	murG	2116216	1092	UDP-diphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	698	lmo2035.fasta
lmo2036	murD	2117304	1368	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	732	lmo2036.fasta
lmo2037	mraY	2118812	975	phospho-N-acetylmuramoyl-pentapeptide- transferase	596	lmo2037.fasta
lmo2040	ftsL	2123735	363	cell division protein FtsL	190	lmo2040.fasta
lmo2041	mraW	2124114	939	S-adenosyl-methyltransferase MraW	577	lmo2041.fasta
lmo2042		2125065	432	cell division protein MraZ	143	lmo2042.fasta
lmo2047	rpmF	2130228	174	50S ribosomal protein L32	48	lmo2047.fasta
lmo2048		2130492	537	hypothetical protein	320	lmo2048.fasta
lmo2049		2131158	1173	hypothetical protein	785	lmo2049.fasta
lmo2050		2132412	2241	excinuclease ABC subunit A	1197	lmo2050.fasta
lmo2051		2134695	1041	hypothetical protein	715	lmo2051.fasta
lmo2052	coaD	2135754	483	phosphopantetheine adenylyltransferase	333	lmo2052.fasta
lmo2053		2136239	558	hypothetical protein	389	lmo2053.fasta
lmo2054		2136893	282	hypothetical protein	115	lmo2054.fasta
lmo2055		2137205	450	hypothetical protein	284	lmo2055.fasta
lmo2056		2137702	1056	hypothetical protein	537	lmo2056.fasta
lmo2057	ctaB	2138904	906	protoheme IX farnesyltransferase	548	lmo2057.fasta
lmo2058	ctaA	2140046	918	heme O oxygenase	570	lmo2058.fasta
lmo2059		2141071	744	potassium channel protein	467	lmo2059.fasta
lmo2060		2141820	642	hypothetical protein	522	lmo2060.fasta
lmo2061		2142480	618	hypothetical protein	515	lmo2061.fasta
lmo2062		2143109	1626	copper transporter	1059	lmo2062.fasta
lmo2063		2144874	192	hypothetical protein	120	lmo2063.fasta
lmo2064	mscL	2145127	387	large-conductance mechanosensitive channel protein	179	lmo2064.fasta
lmo2065		2145652	393	hypothetical protein	342	lmo2065.fasta
lmo2066		2146089	210	hypothetical protein	191	lmo2066.fasta
lmo2067		2146449	978	bile acid hydrolase	547	lmo2067.fasta
lmo2068	groEL	2147684	1629	molecular chaperone GroEL	881	lmo2068.fasta
lmo2069	groES	2149348	285	co-chaperonin GroES	149	lmo2069.fasta
lmo2070		2149868	687	hypothetical protein	452	lmo2070.fasta
lmo2071		2150556	204	hypothetical protein	60	lmo2071.fasta
lmo2072		2150786	648	redox-sensing transcriptional repressor Rex	253	lmo2072.fasta
lmo2075		2155223	1023	DNA-binding/iron metalloprotein/AP endonuclease	584	lmo2075.fasta
lmo2076		2156242	456	alanine acetyltransferase	244	lmo2076.fasta
lmo2083		2160538	627	hypothetical protein	550	lmo2083.fasta
lmo2084		2161161	894	hypothetical protein	654	lmo2084.fasta
lmo2088		2167353	591	transcriptional regulator	469	lmo2088.fasta
lmo2089		2168054	1044	lipase	673	lmo2089.fasta
lmo2090	argG	2169312	1215	argininosuccinate synthase	784	lmo2090.fasta
lmo2091	argH	2170530	1371	argininosuccinate lyase	945	lmo2091.fasta
lmo2092	betL	2172068	1524	glycine betaine transporter BetL	807	lmo2092.fasta
lmo2093		2173635	198	hypothetical protein	132	lmo2093.fasta
lmo2094		2173836	651	L-fuculose-phosphate aldolase	432	lmo2094.fasta
lmo2095		2174488	933	phosphofructokinase	626	lmo2095.fasta
lmo2096		2175438	1350	PTS galacticol transporter subunit IIC	776	lmo2096.fasta
lmo2097		2176815	276	PTS galacticol transporter subunit IIB	211	lmo2097.fasta
lmo2098		2177096	468	PTS galacticol transporter subunit IIA	233	lmo2098.fasta
lmo2099		2177571	2007	transcriptional antiterminator	1029	lmo2099.fasta
lmo2101		2181329	888	pyridoxal biosynthesis lyase PdxS	670	lmo2101.fasta
lmo2103	eutD	2182823	978	phosphotransacetylase	725	lmo2103.fasta
lmo2104		2184120	228	hypothetical protein	137	lmo2104.fasta
lmo2111		2191525	732	nitroreductase	584	lmo2111.fasta
lmo2112		2192379	231	hypothetical protein	120	lmo2112.fasta
lmo2113		2192693	756	heme peroxidase	495	lmo2113.fasta
lmo2118	glmM	2197763	1353	phosphoglucosamine mutase	592	lmo2118.fasta
lmo2119		2199365	1359	hypothetical protein	664	lmo2119.fasta
lmo2120		2200723	822	hypothetical protein	343	lmo2120.fasta
lmo2122		2203996	834	maltodextrose utilization protein MalA	626	lmo2122.fasta
lmo2123		2204857	852	sugar ABC transporter permease	563	lmo2123.fasta
lmo2124		2205709	1308	sugar ABC transporter permease	772	lmo2124.fasta
lmo2125		2207103	1260	sugar ABC transporter substrate-binding protein	834	lmo2125.fasta
lmo2126		2208576	1776	maltogenic amylase	956	lmo2126.fasta
lmo2130		2213218	1824	hypothetical protein	702	lmo2130.fasta
lmo2141		2225471	474	hypothetical protein	316	lmo2141.fasta
lmo2142		2226533	666	hypothetical protein	288	lmo2142.fasta
lmo2145		2230042	1017	hypothetical protein	760	lmo2145.fasta
lmo2152		2234982	327	thioredoxin	132	lmo2152.fasta
lmo2153		2235305	438	flavodoxin	268	lmo2153.fasta
lmo2154	nrdF	2235739	1050	ribonucleotide-diphosphate reductase subunit beta	581	lmo2154.fasta
lmo2155		2236844	2292	ribonucleotide-diphosphate reductase subunit alpha	923	lmo2155.fasta
lmo2156		2239672	342	hypothetical protein	248	lmo2156.fasta
lmo2158		2242097	186	hypothetical protein	111	lmo2158.fasta
lmo2159		2242376	1050	oxidoreductase	751	lmo2159.fasta
lmo2160		2243448	969	hypothetical protein	624	lmo2160.fasta
lmo2161		2244419	723	hypothetical protein	503	lmo2161.fasta
lmo2162		2245143	741	hypothetical protein	520	lmo2162.fasta
lmo2163		2245899	1077	oxidoreductase	693	lmo2163.fasta
lmo2164		2247050	879	AraC family transcriptional regulator	475	lmo2164.fasta
lmo2165		2247998	696	Crp/Fnr family transcriptional regulator	434	lmo2165.fasta
lmo2166		2248946	672	hypothetical protein	376	lmo2166.fasta
lmo2167		2249683	618	hypothetical protein	289	lmo2167.fasta
lmo2168		2250431	390	glyoxalase	261	lmo2168.fasta
lmo2170		2251050	930	hypothetical protein	621	lmo2170.fasta
lmo2171		2252001	1224	MFS transporter	815	lmo2171.fasta
lmo2172		2253221	1584	propionate CoA-transferase	965	lmo2172.fasta
lmo2173		2255034	1368	sigma-54-dependent transcriptional regulator	840	lmo2173.fasta
lmo2188		2275520	1806	oligoendopeptidase	791	lmo2188.fasta
lmo2190	mecA	2278639	654	adaptor protein	297	lmo2190.fasta
lmo2191	spxA	2279524	396	ArsC family transcriptional regulator	118	lmo2191.fasta
lmo2192		2280238	969	peptide ABC transporter ATP-binding protein	378	lmo2192.fasta
lmo2193		2281203	1077	peptide ABC transporter ATP-binding protein	394	lmo2193.fasta
lmo2194		2282297	1035	peptide ABC transporter permease	415	lmo2194.fasta
lmo2195		2283331	930	peptide ABC transporter permease	325	lmo2195.fasta
lmo2196		2284539	1677	hypothetical protein	625	lmo2196.fasta
lmo2198	trpS	2287518	996	tryptophanyl-tRNA synthetase	466	lmo2198.fasta
lmo2200		2288971	453	MarR family transcriptional regulator	222	lmo2200.fasta
lmo2201		2289545	1242	3-oxoacyl-ACP synthase	487	lmo2201.fasta
lmo2202		2290989	939	3-oxoacyl-ACP synthase	367	lmo2202.fasta
lmo2203		2292047	1128	N-acetylmuramoyl-L-alanine amidase	645	lmo2203.fasta
lmo2204		2293497	189	hypothetical protein	61	lmo2204.fasta
lmo2205		2293775	690	phosphoglyceromutase	361	lmo2205.fasta
lmo2206	clpB	2294555	2601	Clp protease subunit B	1074	lmo2206.fasta
lmo2207		2297304	678	hypothetical protein	419	lmo2207.fasta
lmo2208		2298093	771	hypothetical protein	532	lmo2208.fasta
lmo2210		2299833	345	hypothetical protein	203	lmo2210.fasta
lmo2211	hemH	2300334	930	ferrochelatase	547	lmo2211.fasta
lmo2212	hemE	2301260	1062	uroporphyrinogen decarboxylase	264	lmo2212.fasta
lmo2213		2302518	504	hypothetical protein	414	lmo2213.fasta
lmo2214		2303060	1224	ABC transporter permease	796	lmo2214.fasta
lmo2216		2305180	423	histidine triad (HIT) protein	231	lmo2216.fasta
lmo2217		2305632	363	hypothetical protein	215	lmo2217.fasta
lmo2218		2306177	540	hypothetical protein	316	lmo2218.fasta
lmo2219		2306833	882	foldase	435	lmo2219.fasta
lmo2220		2307755	942	3'-5' exoribonuclease	438	lmo2220.fasta
lmo2223		2312839	354	hypothetical protein	172	lmo2223.fasta
lmo2225	fumC	2314511	1368	fumarate hydratase	686	lmo2225.fasta
lmo2227		2316739	906	ABC transporter ATP-binding protein	604	lmo2227.fasta
lmo2229		2317950	2145	penicillin-binding protein	988	lmo2229.fasta
lmo2230		2320416	426	arsenate reductase	157	lmo2230.fasta
lmo2232		2322031	1305	hypothetical protein	785	lmo2232.fasta
lmo2233		2323375	879	LysR family transcriptional regulator	605	lmo2233.fasta
lmo2234		2324554	855	hypothetical protein	542	lmo2234.fasta
lmo2235		2325477	1926	NADH oxidase	965	lmo2235.fasta
lmo2236		2327461	870	shikimate 5-dehydrogenase	597	lmo2236.fasta
lmo2237		2328363	1209	MFS transporter permease	665	lmo2237.fasta
lmo2238		2329731	1191	MFS transporter	663	lmo2238.fasta
lmo2244		2334586	870	ribosomal large subunit pseudouridine synthase	558	lmo2244.fasta
lmo2246		2335862	657	hypothetical protein	529	lmo2246.fasta
lmo2247		2336515	885	oxidoreductase	572	lmo2247.fasta
lmo2248		2337786	621	hypothetical protein	218	lmo2248.fasta
lmo2249		2338420	999	low-affinity inorganic phosphate transporter	465	lmo2249.fasta
lmo2250	arpJ	2339611	1461	amino acid ABC transporter permease	878	lmo2250.fasta
lmo2252		2341865	1149	aspartate aminotransferase	664	lmo2252.fasta
lmo2253		2343056	630	phosphoglucomutase	369	lmo2253.fasta
lmo2254		2343858	1293	hypothetical protein	655	lmo2254.fasta
lmo2255		2345260	267	hypothetical protein	211	lmo2255.fasta
lmo2256		2345567	522	hypothetical protein	377	lmo2256.fasta
lmo2257		2346252	345	hypothetical protein	168	lmo2257.fasta
lmo2258		2346593	192	hypothetical protein	88	lmo2258.fasta
lmo2261		2348231	309	hypothetical protein	122	lmo2261.fasta
lmo2262		2348604	753	hypothetical protein	454	lmo2262.fasta
lmo2263		2349475	846	hypothetical protein	474	lmo2263.fasta
lmo2264		2350398	903	hypothetical protein	415	lmo2264.fasta
lmo2265		2351384	363	hypothetical protein	213	lmo2265.fasta
lmo2269		2359948	357	hypothetical protein	186	lmo2269.fasta
lmo2334		2402888	348	transcriptional regulator	100	lmo2334.fasta
lmo2336	fruB	2405241	924	fructose-1-phosphate kinase	429	lmo2336.fasta
lmo2337		2406161	753	DeoR family transcriptional regulator	358	lmo2337.fasta
lmo2338	pepC	2407128	1326	aminopeptidase	658	lmo2338.fasta
lmo2340		2408967	912	hypothetical protein	503	lmo2340.fasta
lmo2341		2409875	1119	sugar kinase	607	lmo2341.fasta
lmo2345		2413478	996	hypothetical protein	695	lmo2345.fasta
lmo2346		2414470	780	amino acid ABC transporter ATP-binding protein	552	lmo2346.fasta
lmo2347		2415246	708	amino acid ABC transporter permease	566	lmo2347.fasta
lmo2348		2415967	717	amino acid ABC transporter permease	528	lmo2348.fasta
lmo2349		2416705	810	amino acid ABC transporter substrate-binding protein	535	lmo2349.fasta
lmo2350		2417531	537	hypothetical protein	367	lmo2350.fasta
lmo2351		2418083	546	FMN reductase	422	lmo2351.fasta
lmo2352		2418871	900	LysR family transcriptional regulator	700	lmo2352.fasta
lmo2353		2419797	1953	Na+/H+ antiporter	1069	lmo2353.fasta
lmo2354		2421878	1599	hypothetical protein	966	lmo2354.fasta
lmo2355		2423480	1242	multidrug resistance protein	720	lmo2355.fasta
lmo2358		2426270	732	N-acetylglucosamine-6-phosphate isomerase	407	lmo2358.fasta
lmo2360		2428010	2784	transmembrane protein	1264	lmo2360.fasta
lmo2361		2430826	471	hypothetical protein	280	lmo2361.fasta
lmo2362		2431688	1524	amino acid antiporter	1056	lmo2362.fasta
lmo2363		2433224	1395	glutamate decarboxylase	919	lmo2363.fasta
lmo2366		2443368	759	DeoR family transcriptional regulator	534	lmo2366.fasta
lmo2367	pgi	2444231	1353	glucose-6-phosphate isomerase	759	lmo2367.fasta
lmo2368		2445685	408	hypothetical protein	300	lmo2368.fasta
lmo2369		2446240	354	general stress protein 13	199	lmo2369.fasta
lmo2370		2446747	1167	aminotransferase	830	lmo2370.fasta
lmo2371		2448052	1104	ABC transporter permease	731	lmo2371.fasta
lmo2372		2449155	681	ABC transporter ATP-binding protein	563	lmo2372.fasta
lmo2373		2449878	315	PTS beta-glucoside transporter subunit IIB	165	lmo2373.fasta
lmo2374		2450437	1362	aspartate kinase	819	lmo2374.fasta
lmo2376		2452322	585	peptidyl-prolyl cis-trans isomerase	493	lmo2376.fasta
lmo2378		2454695	2409	monovalent cation/H+ antiporter subunit A	1179	lmo2378.fasta
lmo2381		2457852	1485	monovalent cation/H+ antiporter subunit D	823	lmo2381.fasta
lmo2382		2459343	480	monovalent cation/H+ antiporter subunit E	223	lmo2382.fasta
lmo2384		2460090	594	monovalent cation/H+ antiporter subunit G	467	lmo2384.fasta
lmo2386		2461219	474	hypothetical protein	289	lmo2386.fasta
lmo2389		2463969	1212	NADH dehydrogenase	671	lmo2389.fasta
lmo2390		2465630	996	hypothetical thioredoxine reductase	618	lmo2390.fasta
lmo2391		2466713	630	hypothetical protein	528	lmo2391.fasta
lmo2392		2467388	234	hypothetical protein	223	lmo2392.fasta
lmo2393		2467643	327	hypothetical protein	242	lmo2393.fasta
lmo2397		2472089	237	NifU protein	109	lmo2397.fasta
lmo2398	ltrC	2472438	501	hypothetical protein	320	lmo2398.fasta
lmo2399		2472963	1311	hypothetical protein	841	lmo2399.fasta
lmo2401		2474801	768	hypothetical protein	566	lmo2401.fasta
lmo2402		2475588	276	hypothetical protein	153	lmo2402.fasta
lmo2404		2477385	840	hypothetical protein	705	lmo2404.fasta
lmo2405		2478225	366	hypothetical protein	432	lmo2405.fasta
lmo2406		2478623	843	hypothetical protein	845	lmo2406.fasta
lmo2411		2481732	1395	hypothetical protein	851	lmo2411.fasta
lmo2412		2483149	444	hypothetical protein	364	lmo2412.fasta
lmo2413		2483589	1227	aminotransferase	851	lmo2413.fasta
lmo2414		2484816	1302	aminotransferase	919	lmo2414.fasta
lmo2415		2486136	786	ABC transporter ATP-binding protein	522	lmo2415.fasta
lmo2417		2488379	831	ABC transporter substrate-binding protein	595	lmo2417.fasta
lmo2418		2489274	675	ABC transporter permease	504	lmo2418.fasta
lmo2419		2489945	1023	ABC transporter ATP-binding protein	606	lmo2419.fasta
lmo2420		2491285	189	hypothetical protein	157	lmo2420.fasta
lmo2421		2491552	1143	two-component sensor histidine kinase	640	lmo2421.fasta
lmo2423		2493454	876	hypothetical protein	567	lmo2423.fasta
lmo2425		2494891	378	glycine cleavage system protein H	194	lmo2425.fasta
lmo2426		2495309	354	hypothetical protein	229	lmo2426.fasta
lmo2427		2495818	1176	cell division protein FtsW	601	lmo2427.fasta
lmo2428		2497069	1170	cell division protein FtsW	529	lmo2428.fasta
lmo2429		2498381	792	ferrichrome ABC transporter ATP-binding protein	574	lmo2429.fasta
lmo2430		2499169	1011	ferrichrome ABC transporter permease	649	lmo2430.fasta
lmo2431		2500179	972	ferrichrome ABC transporter substrate-binding protein	694	lmo2431.fasta
lmo2432		2501306	165	hypothetical protein	141	lmo2432.fasta
lmo2433		2501603	759	acetylesterase	515	lmo2433.fasta
lmo2434		2502401	1404	glutamate decarboxylase	699	lmo2434.fasta
lmo2436		2504300	858	transcription antiterminator	437	lmo2436.fasta
lmo2437		2505425	411	hypothetical protein	267	lmo2437.fasta
lmo2441		2507306	897	transcriptional regulator	687	lmo2441.fasta
lmo2448	smpB	2519935	465	SsrA-binding protein	231	lmo2448.fasta
lmo2449		2520415	2382	exoribonuclease RNase-R	1284	lmo2449.fasta
lmo2450		2522830	747	carboxylesterase	544	lmo2450.fasta
lmo2451	secG	2523835	234	preprotein translocase subunit SecG	75	lmo2451.fasta
lmo2452		2524168	744	carboxylesterase	472	lmo2452.fasta
lmo2453		2525094	720	epoxide hydrolase	559	lmo2453.fasta
lmo2454		2525946	174	hypothetical protein	132	lmo2454.fasta
lmo2455	eno	2526222	1293	phosphopyruvate hydratase	474	lmo2455.fasta
lmo2456	pgm	2527650	1533	phosphoglyceromutase	907	lmo2456.fasta
lmo2457	tpiA	2529184	756	triosephosphate isomerase	453	lmo2457.fasta
lmo2458	pgk	2529985	1191	phosphoglycerate kinase	634	lmo2458.fasta
lmo2459	gap	2531310	1011	glyceraldehyde-3-phosphate dehydrogenase	348	lmo2459.fasta
lmo2460		2532352	1047	transcriptional regulator	655	lmo2460.fasta
lmo2462		2535342	927	dipeptidase	610	lmo2462.fasta
lmo2465		2539213	399	hypothetical protein	297	lmo2465.fasta
lmo2468	clpP	2542014	597	ATP-dependent Clp protease proteolytic subunit	287	lmo2468.fasta
lmo2469		2542658	1392	amino acid transporter	673	lmo2469.fasta
lmo2471		2545487	1017	NADPH dehydrogenase	681	lmo2471.fasta
lmo2472		2546530	972	hypothetical protein	494	lmo2472.fasta
lmo2473		2547509	969	hypothetical protein	467	lmo2473.fasta
lmo2474		2548479	876	hypothetical protein	490	lmo2474.fasta
lmo2475		2549462	1731	phosphoglucomutase	906	lmo2475.fasta
lmo2477	galE	2552312	984	UDP-glucose 4-epimerase	543	lmo2477.fasta
lmo2478	trxB	2553414	960	thioredoxin reductase	537	lmo2478.fasta
lmo2479		2554452	1476	hypothetical protein	746	lmo2479.fasta
lmo2480		2556013	498	acetyltransferase	394	lmo2480.fasta
lmo2481		2556514	654	pyrophosphatase PpaX	352	lmo2481.fasta
lmo2482	lgt	2557211	834	prolipoprotein diacylglyceryl transferase	450	lmo2482.fasta
lmo2483		2558130	939	HPr kinase/phosphorylase	326	lmo2483.fasta
lmo2484		2559255	354	hypothetical protein	196	lmo2484.fasta
lmo2486		2559841	1212	hypothetical protein	623	lmo2486.fasta
lmo2487		2561120	1263	hypothetical protein	593	lmo2487.fasta
lmo2488	uvrA	2562591	2871	excinuclease ABC subunit A	1059	lmo2488.fasta
lmo2489	uvrB	2565469	1977	excinuclease ABC subunit B	815	lmo2489.fasta
lmo2490		2567696	240	CsbA protein	175	lmo2490.fasta
lmo2491		2567956	648	hypothetical protein	310	lmo2491.fasta
lmo2492		2568625	387	hypothetical protein	243	lmo2492.fasta
lmo2493		2569117	306	ArsR family transcriptional regulator	178	lmo2493.fasta
lmo2494		2569690	660	PhoU family transcriptional regulator	333	lmo2494.fasta
lmo2496		2571156	816	phosphate ABC transporter ATP-binding protein	563	lmo2496.fasta
lmo2497		2571999	885	phosphate ABC transporter permease	625	lmo2497.fasta
lmo2498		2572880	924	phosphate ABC transporter permease	558	lmo2498.fasta
lmo2499		2573897	909	phosphate ABC transporter substrate-binding protein	482	lmo2499.fasta
lmo2501	phoP	2576836	711	two-component response phosphate regulator	346	lmo2501.fasta
lmo2503		2578899	1449	cardiolipin synthase	697	lmo2503.fasta
lmo2504		2580470	1311	cell wall-binding protein	764	lmo2504.fasta
lmo2505	spl	2581900	1206	peptidoglycan lytic protein P45	349	lmo2505.fasta
lmo2506	ftsX	2583181	885	cell division protein FtsX	347	lmo2506.fasta
lmo2509	prfB	2586114	984	peptide chain release factor 2	534	lmo2509.fasta
lmo2510	secA	2587300	2514	preprotein translocase subunit SecA	909	lmo2510.fasta
lmo2511		2590044	564	hypothetical protein	296	lmo2511.fasta
lmo2514		2592965	852	hypothetical protein	451	lmo2514.fasta
lmo2515		2593837	687	two-component response regulator DegU	274	lmo2515.fasta
lmo2516		2594908	636	hypothetical protein	383	lmo2516.fasta
lmo2518		2596266	1059	LytR family transcriptional regulator	415	lmo2518.fasta
lmo2524	fabZ	2602249	435	(3R)-hydroxymyristoyl-ACP dehydratase	134	lmo2524.fasta
lmo2525	mbl	2602705	996	rod shape-determining protein MreB	374	lmo2525.fasta
lmo2526	murA	2603863	1293	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	460	lmo2526.fasta
lmo2527		2605337	237	hypothetical protein	191	lmo2527.fasta
lmo2528	atpC	2605697	405	ATP synthase F0F1 subunit epsilon	191	lmo2528.fasta
lmo2529	atpD	2606123	1422	ATP synthase F0F1 subunit beta	531	lmo2529.fasta
lmo2530	atpG	2607605	873	ATP synthase F0F1 subunit gamma	337	lmo2530.fasta
lmo2531	atpA	2608515	1515	ATP synthase F0F1 subunit alpha	632	lmo2531.fasta
lmo2532	atpH	2610056	540	ATP synthase F0F1 subunit delta	311	lmo2532.fasta
lmo2533	atpF	2610592	513	ATP synthase F0F1 subunit B	169	lmo2533.fasta
lmo2534	atpE	2611192	219	ATP synthase F0F1 subunit C	57	lmo2534.fasta
lmo2535	atpB	2611482	717	ATP synthase F0F1 subunit A	285	lmo2535.fasta
lmo2536	atpI	2612205	399	ATP synthase subunit I	175	lmo2536.fasta
lmo2536a		2612797	171	hypothetical protein	102	lmo2536a.fasta
lmo2537		2613435	1140	UDP-N-acetylglucosamine 2-epimerase	593	lmo2537.fasta
