Locus	Gene	Start	Length	Product	Allele Count	Alleles
STMMW34311		3618039	606	50S ribosomal subunit protein L4	133	STMMW_34311.fasta
STMMW34321		3618655	630	50S ribosomal subunit protein L3	173	STMMW_34321.fasta
STMMW34331		3619317	312	30S ribosomal subunit protein S10	73	STMMW_34331.fasta
STMMW34341		3620008	468	Type III leader peptidase	357	STMMW_34341.fasta
STMMW34351		3620472	477	bacterioferritin	238	STMMW_34351.fasta
STMMW34361		3621021	195	bacterioferritin-associated ferredoxin	85	STMMW_34361.fasta
STMMW34381		3622656	2115	elongation factor G	579	STMMW_34381.fasta
STMMW34391		3624867	471	30S ribosomal subunit protein S7	106	STMMW_34391.fasta
STMMW34401		3625433	375	30S ribosomal subunit protein S12	97	STMMW_34401.fasta
STMMW34411		3625933	288	conserved hypothetical protein	185	STMMW_34411.fasta
STMMW34421		3626228	357	conserved hypothetical protein	234	STMMW_34421.fasta
STMMW34431		3626584	387	conserved hypothetical protein	273	STMMW_34431.fasta
STMMW34441		3626970	723	conserved hypothetical protein	361	STMMW_34441.fasta
STMMW34451		3627969	819	FKBP-type peptidyl-prolyl isomerase	467	STMMW_34451.fasta
STMMW34461		3629007	219	conserved hypothetical protein	100	STMMW_34461.fasta
STMMW34471		3629413	591	FkbP-type peptidyl-prolyl cis-trans isomerase	368	STMMW_34471.fasta
STMMW34481		3630098	201	conserved hypothetical protein	126	STMMW_34481.fasta
STMMW34501		3632114	552	putative oxidoreductase	311	STMMW_34501.fasta
STMMW34511		3632931	1908	probable ABC transporter ATP-binding protein	864	STMMW_34511.fasta
STMMW34521		3635224	312	conserved hypothetical protein	151	STMMW_34521.fasta
STMMW34531		3635733	1068	conserved hypothetical protein	513	STMMW_34531.fasta
STMMW34541		3636797	219	conserved hypothetical protein	103	STMMW_34541.fasta
STMMW34551		3637067	870	phosphoribulokinase	549	STMMW_34551.fasta
STMMW34561		3638032	405	conserved hypothetical protein	243	STMMW_34561.fasta
STMMW34571		3638744	633	cyclic AMP receptor protein,catabolite gene activator	235	STMMW_34571.fasta
STMMW34581		3639425	2088	conserved membrane protein	817	STMMW_34581.fasta
STMMW34591		3641555	1218	Acetylornithine aminotransferase	721	STMMW_34591.fasta
STMMW34601		3642858	564	para-aminobenzoate synthase, glutamine amidotransferase component II	367	STMMW_34601.fasta
STMMW34611		3643453	603	cell filamentation protein Fic	449	STMMW_34611.fasta
STMMW34621		3644045	168	conserved hypothetical protein	117	STMMW_34621.fasta
STMMW34631		3644321	573	peptidyl-prolyl cis-trans isomerase	319	STMMW_34631.fasta
STMMW34641		3645170	1182	putative membrane protein	715	STMMW_34641.fasta
STMMW34651		3646614	2544	nitrite reductase large subunit	997	STMMW_34651.fasta
STMMW34661		3649154	327	nitrite reductase (NAD(P)H) small subunit	369	STMMW_34661.fasta
STMMW34671		3649746	810	putative nitrite transporter	550	STMMW_34671.fasta
STMMW34681		3650567	1374	siroheme synthase	762	STMMW_34681.fasta
STMMW34703		3659001	171		120	STMMW_34703.fasta
STMMW34711		3659316	1005	tryptophanyl-tRNA synthetase	535	STMMW_34711.fasta
STMMW34721		3660313	759	phosphoglycolate phosphatase	534	STMMW_34721.fasta
STMMW34731		3661064	678	ribulose-phosphate 3-epimerase	470	STMMW_34731.fasta
STMMW34741		3661759	837	DNA adenine methylase	333	STMMW_34741.fasta
STMMW34751		3662776	1278	DamX protein	598	STMMW_34751.fasta
STMMW34761		3664151	1089	3-dehydroquinate synthase	566	STMMW_34761.fasta
STMMW34771		3665296	522	shikimate kinase I	145	STMMW_34771.fasta
STMMW34781		3666282	1239	type II secretion system protein	694	STMMW_34781.fasta
STMMW34791		3667435	402	conserved hypothetical protein	320	STMMW_34791.fasta
STMMW34811		3668283	540	putative membrane protein	435	STMMW_34811.fasta
STMMW34821		3668822	780	conserved hypothetical protein	578	STMMW_34821.fasta
STMMW34831		3669698	2577	penicillin-binding protein 1A	957	STMMW_34831.fasta
STMMW34841		3672370	597	putative NUDIX hydrolase	218	STMMW_34841.fasta
STMMW34851		3673391	1998	putative membrane protein	824	STMMW_34851.fasta
STMMW34861		3675453	669	putative hydrolase	329	STMMW_34861.fasta
STMMW34871		3676132	402	heat shock protein	211	STMMW_34871.fasta
STMMW34881		3676552	885	heat shock protein	562	STMMW_34881.fasta
STMMW34891		3677546	1710	putative membrane protein	835	STMMW_34891.fasta
STMMW34901		3679635	1620	phosphoenolpyruvate carboxykinase	784	STMMW_34901.fasta
STMMW34911		3681329	1236	two-component sensor kinase EnvZ	744	STMMW_34911.fasta
STMMW34921		3682678	720	two-component response regulator OmpR	468	STMMW_34921.fasta
STMMW34931		3683623	474	transcription elongation factor GreB	217	STMMW_34931.fasta
STMMW34941		3684198	2328	putative transcription accessory protein	941	STMMW_34941.fasta
STMMW34951		3686962	228	putative ferrous iron transport protein	83	STMMW_34951.fasta
STMMW34961		3687208	2319	ferrous iron transport protein B	920	STMMW_34961.fasta
STMMW34971		3689539	237	conserved hypothetical protein	147	STMMW_34971.fasta
STMMW34991		3690960	771	putative biotin biosynthesis protein	486	STMMW_34991.fasta
STMMW35001		3691768	684	putative competence protein	487	STMMW_35001.fasta
STMMW35011		3692510	576	conserved hypothetical protein	307	STMMW_35011.fasta
STMMW35021		3693510	1269	high-affinity gluconate transporter	695	STMMW_35021.fasta
STMMW35031		3694897	2079	4-alpha-glucanotransferase	870	STMMW_35031.fasta
STMMW35041		3696985	2394	maltodextrin phosphorylase	999	STMMW_35041.fasta
STMMW35051		3699972	2706	MalT regulatory protein	1283	STMMW_35051.fasta
STMMW35121		3709320	759	glycerol-3-phosphate regulon repressor	508	STMMW_35121.fasta
STMMW35131		3710172	831	putative membrane protein	520	STMMW_35131.fasta
STMMW35141		3711078	327	conserved hypothetical protein	195	STMMW_35141.fasta
STMMW35151		3711603	1509	aerobic glycerol-3-phosphate dehydrogenase	835	STMMW_35151.fasta
STMMW35231		3721785	2448	glycogen phosphorylase	829	STMMW_35231.fasta
STMMW35241		3724252	1434	glycogen synthase	726	STMMW_35241.fasta
STMMW35251		3725685	1296	glucose-1-phosphate adenylyltransferase	692	STMMW_35251.fasta
STMMW35261		3726995	1977	glycogen operon protein	882	STMMW_35261.fasta
STMMW35271		3728968	2187	1,4-alpha-glucan branching enzyme	881	STMMW_35271.fasta
STMMW35281		3731501	1107	aspartate-semialdehyde dehydrogenase	568	STMMW_35281.fasta
STMMW35301		3733031	1341	low-affinity gluconate transporter	795	STMMW_35301.fasta
STMMW35311		3734368	534	putative gluconokinase	302	STMMW_35311.fasta
STMMW35321		3735040	996	gluconate utilization operon repressor	588	STMMW_35321.fasta
STMMW35331		3736165	696	conserved hypothetical protein	576	STMMW_35331.fasta
STMMW35341		3736984	1038	putative oxidoreductase	682	STMMW_35341.fasta
STMMW35401		3743335	1743	gamma-glutamyltranspeptidase precursor	926	STMMW_35401.fasta
STMMW35411		3745203	417	hypothetical protein	278	STMMW_35411.fasta
STMMW35421		3745632	741	glycerophosphoryl diester phosphodiesterase	498	STMMW_35421.fasta
STMMW35431		3746369	1071	sn-glycerol-3-phosphate transport ATP-binding protein	718	STMMW_35431.fasta
STMMW35441		3747441	846	sn-glycerol-3-phosphate transport system permease protein	547	STMMW_35441.fasta
STMMW35451		3748283	888	glycerol-3-phosphate transport system permease protein	603	STMMW_35451.fasta
STMMW35461		3749234	1317	glycerol-3-phosphate-binding periplasmic protein	720	STMMW_35461.fasta
STMMW35491		3751527	714	high-affinity branched-chain amino acid transport ATP-binding protein	552	STMMW_35491.fasta
STMMW35501		3752242	768	high-affinity branched-chain amino acid transport ATP-binding protein	500	STMMW_35501.fasta
STMMW35511		3753006	1278	high-affinity branched-chain amino acid transport system permease protein	758	STMMW_35511.fasta
STMMW35521		3754280	927	high-affinity branched-chain amino acid transport system permease protein	587	STMMW_35521.fasta
STMMW35531		3755266	1110	leucine-specific binding protein	685	STMMW_35531.fasta
STMMW35541		3756797	384	conserved hypothetical protein	340	STMMW_35541.fasta
STMMW35571		3758800	855	RNA polymerase sigma-32 factor	352	STMMW_35571.fasta
SPAB04503		3759526	108	hypothetical protein	66	SPAB_04503.fasta
STMMW35581		3759900	1056	cell division protein	676	STMMW_35581.fasta
STMMW35591		3760948	669	cell division ATP-binding protein FtsE	264	STMMW_35591.fasta
STMMW35601		3761619	1476	cell division protein	703	STMMW_35601.fasta
STMMW35611		3763220	597	conserved hypothetical protein	309	STMMW_35611.fasta
STMMW35621		3763803	273	putative membrane protein	176	STMMW_35621.fasta
STMMW35631		3764097	372	putative inner membrane protein	318	STMMW_35631.fasta
STMMW35641		3764610	627	putative membrane protein	373	STMMW_35641.fasta
STMMW35651		3765317	2199	heavy metal-transporting ATPase	907	STMMW_35651.fasta
STMMW35661		3767715	1644	methyl-accepting chemotaxis citrate transducer	745	STMMW_35661.fasta
STMMW35671		3769382	246	conserved hypothetical protein	115	STMMW_35671.fasta
STMMW35681		3769797	666	putative membrane protein	446	STMMW_35681.fasta
STMMW35691		3770535	558	putative lipoprotein	354	STMMW_35691.fasta
STMMW35701		3771096	1254	putative membrane protein	731	STMMW_35701.fasta
STMMW35711		3772439	1050	putative membrane protein	563	STMMW_35711.fasta
STMMW35721		3773540	579	conserved hypothetical protein	398	STMMW_35721.fasta
STMMW35731		3774210	402	nickel responsive regulator	199	STMMW_35731.fasta
STMMW35741		3774701	1125	putative ABC-2 type superfamily transport protein	646	STMMW_35741.fasta
STMMW35751		3775825	2691	hypothetical ABC transporter ATP-binding protein	1066	STMMW_35751.fasta
STMMW35761		3778563	1068	putative HlyD family secretion protein	647	STMMW_35761.fasta
STMMW35781		3781486	1374	putative low-affinity inorganic phosphate transporter	658	STMMW_35781.fasta
STMMW35791		3782999	336	universal stress protein B	117	STMMW_35791.fasta
STMMW35801		3783722	435	universal stress protein A	225	STMMW_35801.fasta
STMMW35831		3786810	2043	oligopeptidase A	880	STMMW_35831.fasta
STMMW35851		3790531	843	conserved hypothetical protein	547	STMMW_35851.fasta
STMMW35861		3791478	1353	glutathione reductase	706	STMMW_35861.fasta
STMMW35921		3798459	1650	cytoplasmic trehalase	748	STMMW_35921.fasta
STMMW35931		3800121	1590	putative membrane protein	746	STMMW_35931.fasta
STMMW35951		3802353	603	hypothetical luxR-family transcriptional regulator	309	STMMW_35951.fasta
STMMW35961		3803586	900	hypothetical lysR-family transcriptional regulator	613	STMMW_35961.fasta
STMMW35971		3804558	1029	putative membrane protein	545	STMMW_35971.fasta
STMMW35981		3805937	1323	hypothetical metabolite transport protein	749	STMMW_35981.fasta
STM3624	bcsG	3806420	1680	cellulose biosynthesis protein BcsG	808	STM3624.fasta
STMMW35991		3807299	2061	putative membrane protein	906	STMMW_35991.fasta
STM3624A		3808673	141	cystathionine gamma-synthase	41	STM3624A.fasta
STMMW36001		3809469	768	conserved hypothetical protein	510	STMMW_36001.fasta
STMMW36011		3810465	930	2-dehydro-3-deoxygluconokinase	597	STMMW_36011.fasta
STMMW36021		3811448	1488	putative zinc-protease precursor	701	STMMW_36021.fasta
STMMW36031		3813155	1287	C4-dicarboxylate transport protein	633	STMMW_36031.fasta
STMMW36041		3814599	1920	conserved hypothetical protein	766	STMMW_36041.fasta
STMMW36061		3820303	1110	probable endoglucanase precursor	612	STMMW_36061.fasta
STMMW36071		3821416	1926	putative polysaccharide biosynthesis protein subunit B	836	STMMW_36071.fasta
STMMW36081		3823727	2625	putative polysaccharide biosynthesis protein catalytic subunit	995	STMMW_36081.fasta
STMMW36091		3826348	753	conserved hypothetical protein	522	STMMW_36091.fasta
STMMW36111		3827549	1572	conserved hypothetical protein	709	STMMW_36111.fasta
STMMW36121		3829117	192	putative membrane protein	78	STMMW_36121.fasta
STMMW36161		3831818	1299	putative amino acid permease	649	STMMW_36161.fasta
STMMW36191		3835221	903	dipeptide transport system permease protein DppC	562	STMMW_36191.fasta
STMMW36201		3836133	1020	dipeptide transport system permease protein DppB	556	STMMW_36201.fasta
STMMW36211		3837309	1557	periplasmic dipeptide transport protein precursor	726	STMMW_36211.fasta
STMMW36251		3843463	1692	putative membrane protein	706	STMMW_36251.fasta
STMMW36311		3851368	705	putative lipoprotein	491	STMMW_36311.fasta
STMMW36321		3852229	582	3-methyladenine DNA glycosylase I, constitutive	420	STMMW_36321.fasta
STMMW36331		3852788	441	putative acetyltransferase	180	STMMW_36331.fasta
STMMW36341		3853197	2334	biotin sulfoxide reductase	965	STMMW_36341.fasta
STMMW36351		3855716	630	putative outer membrane protein	391	STMMW_36351.fasta
STMMW36371		3857588	711	lipoprotein	319	STMMW_36371.fasta
STMMW36381		3858737	291	putative HTH-type transcriptional regulator	134	STMMW_36381.fasta
STMMW36391		3859316	213	cold shock protein	77	STMMW_36391.fasta
STMMW36401		3859702	540	conserved hypothetical protein	352	STMMW_36401.fasta
STMMW36441		3862647	2070	glycine-tRNA synthetase, beta subunit	886	STMMW_36441.fasta
STMMW36451		3864726	912	glycine-tRNA synthetase, alpha subunit	489	STMMW_36451.fasta
STMMW36461		3865776	303	putative lipoprotein	173	STMMW_36461.fasta
STMMW36471		3866244	996	putative membrane protein	570	STMMW_36471.fasta
STMMW36481		3867790	1455	xylulose kinase	717	STMMW_36481.fasta
STMMW36491		3869344	1323	D-xylose isomerase	633	STMMW_36491.fasta
STMMW36501		3871029	1179	xylose operon regulatory protein	582	STMMW_36501.fasta
STMMW36511		3872268	825	putative exported amidase	422	STMMW_36511.fasta
STMMW36521		3873408	2028	alpha-amylase	886	STMMW_36521.fasta
STMMW36531		3875609	1251	valine--pyruvate aminotransferase	695	STMMW_36531.fasta
STMMW36541		3876896	474	putative electron-transport protein	309	STMMW_36541.fasta
STMMW36681		3890850	1539	aldehyde dehydrogenase B	734	STMMW_36681.fasta
STMMW36691		3892557	882	putative sugar kinase	563	STMMW_36691.fasta
STMMW36701		3893723	1851	selenocysteine-specific elongation factor	833	STMMW_36701.fasta
STMMW36711		3895570	1392	L-seryl-tRNA(Ser) selenium transferase	699	STMMW_36711.fasta
STMMW36721		3897060	609	putative glutathione transferase	434	STMMW_36721.fasta
STMMW36741		3900281	1149	mannitol-1-phosphate dehydrogenase	651	STMMW_36741.fasta
STMMW36751		3901426	591	mannitol operon repressor (mannitol repressor protein)	399	STMMW_36751.fasta
STMMW36771		3902526	363	conserved hypothetical protein	240	STMMW_36771.fasta
STMMW36811		3910441	777	L-lactate dehydrogenase operon regulator	563	STMMW_36811.fasta
STMMW36821		3911214	1191	L-lactate dehydrogenase	705	STMMW_36821.fasta
STMMW36831		3912468	474	putative RNA-methyltransferase	301	STMMW_36831.fasta
STMMW36871		3916995	822	serine acetyltransferase	388	STMMW_36871.fasta
STMMW36881		3917894	1020	glycerol-3-phosphate dehydrogenase	478	STMMW_36881.fasta
STMMW36891		3918913	468	protein-export protein SecB	175	STMMW_36891.fasta
STMMW36901		3919424	252	glutaredoxin 3	103	STMMW_36901.fasta
STMMW36911		3919762	432	putative secreted protein	144	STMMW_36911.fasta
STMMW36921		3920441	1545	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	727	STMMW_36921.fasta
STMMW36931		3921995	1284	putative exported protein	695	STMMW_36931.fasta
STMMW36941		3923282	963	putative exported protein	553	STMMW_36941.fasta
STMMW36951		3924231	1035	putative glycosyltransferase	629	STMMW_36951.fasta
STMMW36971		3925759	1026	threonine 3-dehydrogenase	558	STMMW_36971.fasta
STMMW36981		3926794	1197	2-amino-3-ketobutyrate coenzyme A ligase	601	STMMW_36981.fasta
STMMW36991		3928193	933	ADP-L-Glycero-D-mannoheptose-6-epimerase	501	STMMW_36991.fasta
STMMW37001		3929128	1047	ADP-heptose-LPS heptosyltransferase II	573	STMMW_37001.fasta
STMMW37011		3930174	954	lipopolysaccharide heptosyltransferase-1	476	STMMW_37011.fasta
STMMW37021		3931167	1215	O-antigen ligase	677	STMMW_37021.fasta
STMMW37041		3933684	810	lipopolysaccharide core biosynthesis protein RfaZ	577	STMMW_37041.fasta
STMMW37051		3934643	699	lipopolysaccharide core biosynthesis protein	518	STMMW_37051.fasta
STMMW37061		3935364	1011	lipopolysaccharide 1,2-glucosyltransferase	706	STMMW_37061.fasta
STMMW37071		3936392	1014	lipopolysaccharide 1,3-galactosyltransferase	530	STMMW_37071.fasta
STMMW37081		3937411	1080	lipopolysaccharide 1,6-galactosyltransferase	628	STMMW_37081.fasta
STMMW37101		3938825	798	lipopolysaccharide core biosynthesis protein	515	STMMW_37101.fasta
STMMW37111		3939615	1125	lipopolysaccharide core biosynthesis protein	544	STMMW_37111.fasta
STMMW37121		3940736	1035	lipopolysaccharide core biosynthesis protein	481	STMMW_37121.fasta
STMMW37131		3942281	1212	3-deoxy-D-manno-octulosonic-acid transferase	584	STMMW_37131.fasta
STMMW37141		3943501	480	phosphopantetheine adenylyltransferase	282	STMMW_37141.fasta
STMMW37151		3944008	810	formamidopyrimidine-DNA glycosylase	517	STMMW_37151.fasta
STMMW37161		3944915	168	50S ribosomal subunit protein L33	55	STMMW_37161.fasta
STMMW37171		3945103	237	50S ribosomal subunit protein L28	48	STMMW_37171.fasta
STMMW37181		3945557	666	putative DNA repair protein	336	STMMW_37181.fasta
STMMW37191		3946395	1224	conserved hypothetical protein	696	STMMW_37191.fasta
STMMW37201		3947599	456	deoxyuridine 5'-triphosphate nucleotidohydrolase	191	STMMW_37201.fasta
STMMW37211		3948162	597	putative TetR-family transcriptional regulator	242	STMMW_37211.fasta
STMMW37221		3948836	642	orotate phosphoribosyltransferase	362	STMMW_37221.fasta
STMMW37231		3949556	717	RNase PH	399	STMMW_37231.fasta
STMMW37241		3950398	864	conserved hypothetical protein	628	STMMW_37241.fasta
STMMW37251		3951311	858	putative regulatory protein	494	STMMW_37251.fasta
STMMW37271		3953419	618	putative membrane protein	254	STMMW_37271.fasta
STMMW37281		3954033	1686	putative DNA ligase	799	STMMW_37281.fasta
STMMW37291		3955975	624	5'guanylate kinase	206	STMMW_37291.fasta
STMMW37301		3956653	276	DNA-directed RNA polymerase omega chain	81	STMMW_37301.fasta
STMMW37311		3956947	2112	CG Site No. 156	824	STMMW_37311.fasta
STMMW37321		3959063	690	tRNA (guanosine-2'-O)-methyltransferase	475	STMMW_37321.fasta
STMMW37331		3959758	2082	ATP-dependent DNA helicase	906	STMMW_37331.fasta
STMMW37351		3962696	1206	glutamate permease	663	STMMW_37351.fasta
STMMW37361		3964129	1392	putative purine permease	725	STMMW_37361.fasta
STMMW37371		3965641	1710	putative exported protein	799	STMMW_37371.fasta
STMMW37381		3967453	2319	putative glycosyl hydrolase	1010	STMMW_37381.fasta
STMMW37391		3969783	1383	sodium:galactoside family symporter	738	STMMW_37391.fasta
STMMW37521		3984418	2727	Magnesium transport ATPase, P-type 2	881	STMMW_37521.fasta
STMMW37531		3987364	696	Mg(2+) transport ATPase protein C	369	STMMW_37531.fasta
STMMW37541		3988568	903	putative membrane protein	485	STMMW_37541.fasta
STMMW37551		3989513	942	conserved hypothetical protein	289	STMMW_37551.fasta
STMMW37561		3990690	744	conserved hypothetical protein	487	STMMW_37561.fasta
STMMW37631		3998419	294	putative secreted protein	260	STMMW_37631.fasta
STMMW37641		3998818	1383	putative glycosyl hydrolase	703	STMMW_37641.fasta
STMMW37651		4000260	1194	putative inner membrane transport protein	597	STMMW_37651.fasta
STMMW37751		4008410	453	putative exported protein	387	STMMW_37751.fasta
STMMW37761		4009055	1392	hexosephosphate transport protein	695	STMMW_37761.fasta
STMMW37771		4010589	1329	regulatory protein	719	STMMW_37771.fasta
STMMW37781		4011927	1503	two-component system sensor histidine kinase	767	STMMW_37781.fasta
STMMW37791		4013429	591	two-component system response regulator protein	452	STMMW_37791.fasta
STMMW37801		4014094	1014	hypothetical protein	638	STMMW_37801.fasta
STMMW37811		4015119	1317	probable permease	723	STMMW_37811.fasta
STMMW37821		4016466	921	putative carbohydrate kinase	518	STMMW_37821.fasta
STMMW37831		4017711	786	putative deoR-family transcriptional regulator	365	STMMW_37831.fasta
STMMW37841		4018498	291	acetohydroxy acid synthase I, small subunit	161	STMMW_37841.fasta
STMMW37851		4018792	1689	acetohydroxy acid synthase I, small subunit	775	STMMW_37851.fasta
STMMW37852		4020587	99	IlvBN operon leader peptide	76	STMMW_37852.fasta
STMMW37861		4021208	96	conserved hypothetical protein	31	STMMW_37861.fasta
STMMW37871		4021319	90	putative LexA-regulated protein TisB	36	STMMW_37871.fasta
STMMW37881		4021501	861	putative membrane protein	494	STMMW_37881.fasta
STMMW37891		4022663	1086	multidrug resistance protein D	659	STMMW_37891.fasta
STMMW37901		4023675	1086	hypothetical protein	566	STMMW_37901.fasta
STMMW37941		4028732	531	conserved hypothetical protein	321	STMMW_37941.fasta
STMMW37951		4029259	363	putative membrane protein	204	STMMW_37951.fasta
STMMW37961		4029611	348	putative membrane protein	226	STMMW_37961.fasta
STMMW37971		4030402	1662	putative membrane protein	735	STMMW_37971.fasta
STMMW37981		4032253	429	heat shock protein B	252	STMMW_37981.fasta
STMMW37991		4032791	414	heat shock protein A	194	STMMW_37991.fasta
STMMW38001		4033511	336	putative lipoprotein	167	STMMW_38001.fasta
STMMW38011		4033848	1227	putative ATP/GTP-binding protein	704	STMMW_38011.fasta
STMMW38041		4041471	1401	probable cytochrome c peroxidase	711	STMMW_38041.fasta
STMMW38051		4043061	633	TorD protein	438	STMMW_38051.fasta
STMMW38071		4046228	1185	cytochrome C-type protein	580	STMMW_38071.fasta
STMMW38081		4047542	693	torCAD operon transcriptional regulatory protein	473	STMMW_38081.fasta
STMMW38091		4048207	1041	Solute binding receptor protein	601	STMMW_38091.fasta
STMMW38201		4061731	2415	DNA gyrase subunit B	906	STMMW_38201.fasta
STMMW38211		4064174	1074	recF protein	627	STMMW_38211.fasta
STMMW38221		4065395	1101	DNA polymerase III beta-subunit	649	STMMW_38221.fasta
STMMW38231		4066500	1401	chromosomal replication initiator protein	604	STMMW_38231.fasta
STMMW38241		4068561	141	50S ribosomal protein L34	29	STMMW_38241.fasta
STMMW38251		4068718	360	RNase P, protein component	111	STMMW_38251.fasta
STMMW38261		4069041	258	conserved hypothetical protein	75	STMMW_38261.fasta
STMMW38271		4069301	1647	putative membrane protein	705	STMMW_38271.fasta
STMMW38281		4071089	1365	thiophene and furan oxidation protein	857	STMMW_38281.fasta
STMMW38341		4079226	756	conserved hypothetical protein	415	STMMW_38341.fasta
STMMW38351		4079981	585	conserved hypothetical protein	435	STMMW_38351.fasta
STMMW38371		4082116	666	putative hydrolase	533	STMMW_38371.fasta
STMMW38381		4082876	726	phosphate transport system regulatory protein	518	STMMW_38381.fasta
STMMW38391		4083616	774	phosphate transport ATP-binding protein	420	STMMW_38391.fasta
STMMW38401		4084476	891	phosphate transport system permease protein	579	STMMW_38401.fasta
STMMW38411		4085366	960	phosphate transport system permease protein	587	STMMW_38411.fasta
STMMW38421		4086461	1041	periplasmic phosphate-binding protein	629	STMMW_38421.fasta
STMMW38461		4091911	1830	glucosamine--fructose-6-phosphate aminotransferase	828	STMMW_38461.fasta
STMMW38471		4093929	1371	UDP-n-acetylglucosamine pyrophosphorylase	715	STMMW_38471.fasta
STMMW38491		4096547	420	ATP synthase epsilon subunit	134	STMMW_38491.fasta
STMMW38501		4096987	1383	ATP synthase beta subunit	604	STMMW_38501.fasta
STMMW38511		4098396	864	ATP synthase gamma subunit	288	STMMW_38511.fasta
STMMW38521		4099310	1542	ATP synthase alpha subunit	673	STMMW_38521.fasta
STMMW38531		4100864	534	ATP synthase delta subunit	160	STMMW_38531.fasta
STMMW38541		4101412	471	ATP synthase subunit B	121	STMMW_38541.fasta
STMMW38542		4101942	240		40	STMMW_38542.fasta
STMMW38551		4102228	816	ATP synthase A chain	215	STMMW_38551.fasta
STMMW38561		4103052	381	ATP synthase protein I	122	STMMW_38561.fasta
STMMW38571		4104048	624	glucose inhibited division protein	441	STMMW_38571.fasta
STMMW38581		4104774	1890	glucose inhibited division protein	865	STMMW_38581.fasta
STMMW38591		4107042	444	MioC protein	358	STMMW_38591.fasta
STMMW38601		4107575	459	regulatory protein	278	STMMW_38601.fasta
STMMW38611		4108184	993	asparagine synthetase A	575	STMMW_38611.fasta
STMMW38621		4109181	1401	conserved hypothetical protein	735	STMMW_38621.fasta
STMMW38631		4110626	1497	conserved hypothetical protein	680	STMMW_38631.fasta
STMMW38641		4112470	1869	membrane transport protein	736	STMMW_38641.fasta
STMMW38651		4114535	420	high affinity ribose transport protein RbsD	248	STMMW_38651.fasta
STMMW38661		4114962	1506	high affinity ribose transport protein	700	STMMW_38661.fasta
STMMW38671		4116473	966	high affinity ribose transport protein	584	STMMW_38671.fasta
STMMW38681		4117463	891	D-ribose-binding periplasmic protein	497	STMMW_38681.fasta
STMMW38691		4118487	930	ribokinase	471	STMMW_38691.fasta
STMMW38701		4119420	999	ribose operon repressor	580	STMMW_38701.fasta
STMMW38721		4121823	705	hypothetical 20.8 kDa protein in rbsr-rrsc intergenic region	304	STMMW_38721.fasta
STMMW38731		4128419	849	possible LysR-family transcriptional regulatory protein	402	STMMW_38731.fasta
STMMW38741		4129374	339	conserved hypothetical protein	136	STMMW_38741.fasta
STMMW38752		4131609	99		41	STMMW_38752.fasta
STMMW38761		4131847	1647	acetolactate synthase large subunit	761	STMMW_38761.fasta
STMMW38771		4133493	261	acetohydroxy acid synthase II, small subunit	105	STMMW_38771.fasta
STMMW38781		4133771	930	branched-chain amino-acid aminotransferase	547	STMMW_38781.fasta
STMMW38791		4134861	1851	dihydroxyacid dehydratase	822	STMMW_38791.fasta
STMMW38801		4136714	1545	threonine deaminase	698	STMMW_38801.fasta
STMMW38841		4140251	1476	ketol-acid reductoisomerase	736	STMMW_38841.fasta
STMMW38851		4141818	282	peptidyl-prolyl cis-trans isomerase C	192	STMMW_38851.fasta
STMMW38881		4142637	2025	ATP-dependent DNA helicase	814	STMMW_38881.fasta
STMMW38891		4144701	1482	guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (guanosine pentaphosphatase)	639	STMMW_38891.fasta
STMMW38901		4146301	1266	putative ATP-dependent RNA helicase	599	STMMW_38901.fasta
STMMW38911		4147710	330	thioredoxin	102	STMMW_38911.fasta
STMMW38921		4148458	1260	transcription termination factor	535	STMMW_38921.fasta
STMMW38931		4149947	1104	putative undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase	353	STMMW_38931.fasta
STMMW38941		4151062	1047	lipopolysaccharide biosynthesis protein	449	STMMW_38941.fasta
STMMW38951		4152164	1131	UDP-N-acetyl-D-glucosamine 2-epimerase	439	STMMW_38951.fasta
STMMW38961		4153291	1263	UDP-ManNAc dehydrogenase	636	STMMW_38961.fasta
STMMW38971		4154553	1068	UDP-N-acetylglucosamine epimerase (UDP-GlcNAc-2-epimerase)	614	STMMW_38971.fasta
STMMW38991		4155984	549	lipopolysaccharide biosynthesis protein	332	STMMW_38991.fasta
STMMW39001		4156537	1131	lipopolysaccharide biosynthesis protein	575	STMMW_39001.fasta
STMMW39011		4157669	1251	putative lipopolysaccharide biosynthesis protein	688	STMMW_39011.fasta
STMMW39021		4158916	1080	conserved hypothetical protein	629	STMMW_39021.fasta
STMMW39031		4159992	1359	probable 4-alpha-l-fucosyltransferase	619	STMMW_39031.fasta
STMMW39041		4161347	741	probable UDP-N-acetyl-D-mannosaminuronic acid transferase	474	STMMW_39041.fasta
STMMW39051		4162294	1386	probable amino acid permease	704	STMMW_39051.fasta
STMMW39061		4164796	1140	porphyrin biosynthetic protein	659	STMMW_39061.fasta
STMMW39071		4165995	1170	uroporphyrinogen III methylase	636	STMMW_39071.fasta
STMMW39081		4167186	741	uroporphyrinogen III synthase	502	STMMW_39081.fasta
STMMW39091		4167923	957	porphobilinogen deaminase	547	STMMW_39091.fasta
STMMW39101		4169241	2547	adenylate cyclase	914	STMMW_39101.fasta
