Locus	Gene	Start	Length	Product	Allele Count	Alleles
OG1RFRS06215		1254153	1395	6-phospho-beta-glucosidase	324	OG1RF_RS06215.fasta
OG1RFRS06220		1255573	435	hypothetical protein	113	OG1RF_RS06220.fasta
OG1RFRS06225		1256343	1449	MsrC protein	301	OG1RF_RS06225.fasta
OG1RFRS06230		1257832	1287	aminoacetone oxidase family FAD-binding enzyme	283	OG1RF_RS06230.fasta
OG1RFRS06235		1259256	1347	glutamate dehydrogenase	275	OG1RF_RS06235.fasta
OG1RFRS06240	pgi	1260784	1350	glucose-6-phosphate isomerase	332	OG1RF_RS06240.fasta
OG1RFRS06245		1262199	180	hypothetical protein	49	OG1RF_RS06245.fasta
OG1RFRS06250		1262437	444	ribonucleotide reductase assembly protein NrdI	150	OG1RF_RS06250.fasta
OG1RFRS06260		1263566	1980	V-type ATP synthase subunit I	388	OG1RF_RS06260.fasta
OG1RFRS06265		1265573	474	V-type ATP synthase subunit K	89	OG1RF_RS06265.fasta
OG1RFRS06270		1266063	582	V-type ATPase subunit E	139	OG1RF_RS06270.fasta
OG1RFRS06275		1266661	1002	V-type ATPase subunit C	211	OG1RF_RS06275.fasta
OG1RFRS06285		1267975	1788	V-type ATP synthase subunit A	288	OG1RF_RS06285.fasta
OG1RFRS06295		1271136	636	V-type ATP synthase subunit D	125	OG1RF_RS06295.fasta
OG1RFRS06320		1275132	1881	fructose-bisphosphatase class III	317	OG1RF_RS06320.fasta
OG1RFRS06325		1277228	1293	diaminopimelate decarboxylase	275	OG1RF_RS06325.fasta
OG1RFRS13480		1280866	483	hypothetical protein	124	OG1RF_RS13480.fasta
OG1RFRS06350		1282198	345	aromatic ring hydroxylating protein	58	OG1RF_RS06350.fasta
OG1RFRS06360		1283899	1377	transglutaminase	331	OG1RF_RS06360.fasta
OG1RFRS06365		1285293	1653	peptide ABC transporter substrate-binding protein	320	OG1RF_RS06365.fasta
OG1RFRS06370		1287255	834	transcription antiterminator BglG	134	OG1RF_RS06370.fasta
OG1RFRS06375		1288125	1998	PTS N-acetylglucosamine transporter subunit IIABC	343	OG1RF_RS06375.fasta
OG1RFRS06415		1295388	630	transglycosylase SLT domain protein	134	OG1RF_RS06415.fasta
OG1RFRS06420		1296146	2337	ATPase	380	OG1RF_RS06420.fasta
OG1RFRS06425		1298799	1887	DNA primase	295	OG1RF_RS06425.fasta
OG1RFRS06430		1300794	1107	RNA polymerase sigma factor SigA	177	OG1RF_RS06430.fasta
OG1RFRS06440		1304201	882	S1 RNA-binding protein	216	OG1RF_RS06440.fasta
OG1RFRS06445		1305198	450	transcriptional repressor	69	OG1RF_RS06445.fasta
OG1RFRS06450		1305698	1011	type I glyceraldehyde-3-phosphate dehydrogenase	199	OG1RF_RS06450.fasta
OG1RFRS06455	obgE	1306996	1317	GTPase ObgE	255	OG1RF_RS06455.fasta
OG1RFRS06460		1308451	303	hypothetical protein	107	OG1RF_RS06460.fasta
OG1RFRS06465		1308780	1299	PTS lactose transporter subunit IIC	237	OG1RF_RS06465.fasta
OG1RFRS06470		1310303	540	TetR family transcriptional regulator	155	OG1RF_RS06470.fasta
OG1RFRS06475		1310842	144	hypothetical protein	37	OG1RF_RS06475.fasta
OG1RFRS06480		1310982	378	hypothetical protein	88	OG1RF_RS06480.fasta
OG1RFRS06485		1311403	750	peptidyl-prolyl cis-trans isomerase	163	OG1RF_RS06485.fasta
OG1RFRS06490		1312334	1092	hypothetical protein	224	OG1RF_RS06490.fasta
OG1RFRS06495		1313620	930	alpha/beta hydrolase	199	OG1RF_RS06495.fasta
OG1RFRS06500		1314718	891	site-specific tyrosine recombinase XerD	169	OG1RF_RS06500.fasta
OG1RFRS06505		1315673	795	segregation/condensation protein A	151	OG1RF_RS06505.fasta
OG1RFRS06510		1316464	606	SMC-Scp complex subunit ScpB	104	OG1RF_RS06510.fasta
OG1RFRS06515		1317073	717	ribosomal large subunit pseudouridine synthase B	174	OG1RF_RS06515.fasta
OG1RFRS06520		1318192	606	membrane protein	128	OG1RF_RS06520.fasta
OG1RFRS06525		1318978	1407	zinc ribbon domain-containing protein	322	OG1RF_RS06525.fasta
OG1RFRS06535		1320660	1035	hypothetical protein	242	OG1RF_RS06535.fasta
OG1RFRS06540		1321695	1443	recombinase RecQ	306	OG1RF_RS06540.fasta
OG1RFRS06550		1324076	681	cytidylate kinase	155	OG1RF_RS06550.fasta
OG1RFRS06555		1324870	1212	30S ribosomal protein S1	224	OG1RF_RS06555.fasta
OG1RFRS06560		1326255	1311	ribosome biogenesis GTPase Der	262	OG1RF_RS06560.fasta
OG1RFRS06565		1327813	276	transcriptional regulator	21	OG1RF_RS06565.fasta
OG1RFRS06570		1328395	1041	hypothetical protein	251	OG1RF_RS06570.fasta
OG1RFRS06575		1329463	1239	hypothetical protein	277	OG1RF_RS06575.fasta
OG1RFRS06580		1330711	540	hypothetical protein	147	OG1RF_RS06580.fasta
OG1RFRS06585		1331288	885	membrane protein	204	OG1RF_RS06585.fasta
OG1RFRS06595		1332639	780	4-hydroxy-tetrahydrodipicolinate reductase	219	OG1RF_RS06595.fasta
OG1RFRS06600		1333415	1221	CCA-adding enzyme	254	OG1RF_RS06600.fasta
OG1RFRS06605		1334635	375	thioesterase	123	OG1RF_RS06605.fasta
OG1RFRS06610		1335099	456	hypothetical protein	55	OG1RF_RS06610.fasta
OG1RFRS06615		1336042	867	shikimate dehydrogenase	209	OG1RF_RS06615.fasta
OG1RFRS06620		1336945	1026	3-deoxy-7-phosphoheptulonate synthase	211	OG1RF_RS06620.fasta
OG1RFRS06625		1337993	1077	3-dehydroquinate synthase	238	OG1RF_RS06625.fasta
OG1RFRS06630		1339071	1167	chorismate synthase	240	OG1RF_RS06630.fasta
OG1RFRS06635		1340271	1095	prephenate dehydrogenase	232	OG1RF_RS06635.fasta
OG1RFRS06640		1341372	1287	3-phosphoshikimate 1-carboxyvinyltransferase	291	OG1RF_RS06640.fasta
OG1RFRS06645		1342678	507	shikimate kinase	134	OG1RF_RS06645.fasta
OG1RFRS06650		1343192	849	prephenate dehydratase	242	OG1RF_RS06650.fasta
OG1RFRS06655		1344184	1173	Cro/Cl family transcriptional regulator	271	OG1RF_RS06655.fasta
OG1RFRS06660		1345432	849	hypothetical protein	177	OG1RF_RS06660.fasta
OG1RFRS06665		1346474	195	hypothetical protein	28	OG1RF_RS06665.fasta
OG1RFRS06670		1346680	477	hypothetical protein	120	OG1RF_RS06670.fasta
OG1RFRS06675		1347234	333	hypothetical protein	49	OG1RF_RS06675.fasta
OG1RFRS06680		1347602	2055	sodium:proton antiporter	350	OG1RF_RS06680.fasta
OG1RFRS06685		1349761	1896	ABC transporter ATP-binding protein	386	OG1RF_RS06685.fasta
OG1RFRS06690		1351674	948	thymidylate synthase	192	OG1RF_RS06690.fasta
OG1RFRS06695		1352639	495	dihydrofolate reductase	181	OG1RF_RS06695.fasta
OG1RFRS06700		1353157	1170	tRNA epoxyqueuosine(34) reductase QueG	258	OG1RF_RS06700.fasta
OG1RFRS06705		1354340	630	LexA repressor	118	OG1RF_RS06705.fasta
OG1RFRS06710		1355111	243	hypothetical protein	43	OG1RF_RS06710.fasta
OG1RFRS06715		1355425	1995	transketolase	321	OG1RF_RS06715.fasta
OG1RFRS06720		1357470	1191	MFS transporter	304	OG1RF_RS06720.fasta
OG1RFRS06725		1359015	861	N-acetylmuramoyl-L-alanine amidase	120	OG1RF_RS06725.fasta
OG1RFRS06730		1360104	933	cysteine synthase A	229	OG1RF_RS06730.fasta
OG1RFRS06735		1361175	444	transcriptional repressor	70	OG1RF_RS06735.fasta
OG1RFRS06740		1361916	1341	NADH oxidase	218	OG1RF_RS06740.fasta
OG1RFRS06745		1363307	609	DNA mismatch repair protein MutT	171	OG1RF_RS06745.fasta
OG1RFRS06755		1364613	528	protease synthase	118	OG1RF_RS06755.fasta
OG1RFRS06760		1365195	819	AraC family transcriptional regulator	204	OG1RF_RS06760.fasta
OG1RFRS06770		1367891	1779	multidrug ABC transporter ATP-binding protein	325	OG1RF_RS06770.fasta
OG1RFRS06780		1369758	426	DNA mismatch repair protein MutT	126	OG1RF_RS06780.fasta
OG1RFRS06785		1370323	1011	hypothetical protein	237	OG1RF_RS06785.fasta
OG1RFRS06800		1374852	846	transcriptional regulator	204	OG1RF_RS06800.fasta
OG1RFRS06825		1382386	162	hypothetical protein	48	OG1RF_RS06825.fasta
OG1RFRS06830		1382657	1410	6-phospho-beta-glucosidase	310	OG1RF_RS06830.fasta
OG1RFRS06835		1384066	1881	PTS beta-glucoside transporter subunit EIIBCA	383	OG1RF_RS06835.fasta
OG1RFRS06840		1386228	1461	cardiolipin synthase	289	OG1RF_RS06840.fasta
OG1RFRS06845		1387869	552	membrane protein	132	OG1RF_RS06845.fasta
OG1RFRS06850		1388479	885	hypothetical protein	257	OG1RF_RS06850.fasta
OG1RFRS06855		1389435	927	manganese-dependent inorganic pyrophosphatase	212	OG1RF_RS06855.fasta
OG1RFRS06860		1390457	765	pyruvate formate lyase-activating protein	122	OG1RF_RS06860.fasta
OG1RFRS06865		1391298	2247	formate acetyltransferase	246	OG1RF_RS06865.fasta
OG1RFRS06870		1393834	2463	DNA topoisomerase IV subunit A	419	OG1RF_RS06870.fasta
OG1RFRS06875		1396309	2058	DNA topoisomerase IV subunit B	322	OG1RF_RS06875.fasta
OG1RFRS06880		1398571	429	CoA-binding protein	150	OG1RF_RS06880.fasta
OG1RFRS06885		1399087	444	ethanolamine utilization protein EutQ	144	OG1RF_RS06885.fasta
OG1RFRS06890		1399543	1101	ethanolamine utilization protein EutH	237	OG1RF_RS06890.fasta
OG1RFRS06895		1400656	264	ethanolamine utilization protein EutN	45	OG1RF_RS06895.fasta
OG1RFRS06900		1400932	600	hypothetical protein	179	OG1RF_RS06900.fasta
OG1RFRS06905		1401546	636	phosphate propanoyltransferase	184	OG1RF_RS06905.fasta
OG1RFRS06910		1402185	549	hypothetical protein	157	OG1RF_RS06910.fasta
OG1RFRS06915		1402822	291	carboxysome shell protein	55	OG1RF_RS06915.fasta
OG1RFRS06930		1405237	654	microcompartment protein EutL	131	OG1RF_RS06930.fasta
OG1RFRS06935		1405904	912	ethanolamine ammonia-lyase light chain	209	OG1RF_RS06935.fasta
OG1RFRS06940		1406833	1365	ethanolamine ammonia lyase large subunit	285	OG1RF_RS06940.fasta
OG1RFRS06945		1408215	1449	ethanolamine ammonia-lyase	321	OG1RF_RS06945.fasta
OG1RFRS06950		1409730	1434	sensor histidine kinase	294	OG1RF_RS06950.fasta
OG1RFRS06955		1411164	573	response regulator	106	OG1RF_RS06955.fasta
OG1RFRS06960		1411764	348	propanediol utilization protein PduU	52	OG1RF_RS06960.fasta
OG1RFRS06965		1412271	1131	alcohol dehydrogenase	293	OG1RF_RS06965.fasta
OG1RFRS06970		1413888	582	ATP:cob(I)alamin adenosyltransferase	155	OG1RF_RS06970.fasta
OG1RFRS06975		1414466	444	ethanolamine utilization protein EutP	114	OG1RF_RS06975.fasta
OG1RFRS06980		1415051	768	iron ABC transporter ATP-binding protein	179	OG1RF_RS06980.fasta
OG1RFRS06985	btuC	1415815	1008	corrinoid ABC transporter permease	244	OG1RF_RS06985.fasta
OG1RFRS07000		1418998	876	aldose 1-epimerase	186	OG1RF_RS07000.fasta
OG1RFRS07005		1419907	783	GTP-sensing pleiotropic transcriptional regulator CodY	164	OG1RF_RS07005.fasta
OG1RFRS07010		1420710	1404	HslU--HslV peptidase ATPase subunit	276	OG1RF_RS07010.fasta
OG1RFRS07015		1422128	549	HslU--HslV peptidase proteolytic subunit	112	OG1RF_RS07015.fasta
OG1RFRS07020		1422705	900	tyrosine recombinase XerC	218	OG1RF_RS07020.fasta
OG1RFRS07025		1423816	1308	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))- methyltransferase TrmFO	259	OG1RF_RS07025.fasta
OG1RFRS07030		1425231	2079	DNA topoisomerase I	304	OG1RF_RS07030.fasta
OG1RFRS07035		1427494	654	CPBP family intramembrane metalloprotease	179	OG1RF_RS07035.fasta
OG1RFRS07040		1428238	864	DNA-processing protein DprA	242	OG1RF_RS07040.fasta
OG1RFRS07045		1429162	768	ribonuclease HII	171	OG1RF_RS07045.fasta
OG1RFRS07050		1429931	852	ribosome biogenesis GTPase YlqF	210	OG1RF_RS07050.fasta
OG1RFRS07055		1431058	942	2-dehydropantoate 2-reductase	237	OG1RF_RS07055.fasta
OG1RFRS07060		1432177	891	LysR family transcriptional regulator	225	OG1RF_RS07060.fasta
OG1RFRS07065		1433076	1053	PTS sugar transporter subunit IIC	239	OG1RF_RS07065.fasta
OG1RFRS07070		1434272	1299	dihydrolipoamide succinyltransferase	257	OG1RF_RS07070.fasta
OG1RFRS07075		1435594	987	2-oxoisovalerate dehydrogenase subunit beta	221	OG1RF_RS07075.fasta
OG1RFRS07080		1436602	993	2-oxoisovalerate dehydrogenase subunit alpha	234	OG1RF_RS07080.fasta
OG1RFRS07085		1437605	1410	dihydrolipoyl dehydrogenase	287	OG1RF_RS07085.fasta
OG1RFRS07090		1439020	1083	butyrate kinase	265	OG1RF_RS07090.fasta
OG1RFRS07095		1440121	822	branched-chain phosphotransacylase	228	OG1RF_RS07095.fasta
OG1RFRS07100		1441225	1035	membrane protein	291	OG1RF_RS07100.fasta
OG1RFRS07105		1442319	723	conjugal transfer protein TraX	209	OG1RF_RS07105.fasta
OG1RFRS07115		1444095	795	oxidoreductase	242	OG1RF_RS07115.fasta
OG1RFRS07120		1445018	429	MarR family transcriptional regulator	130	OG1RF_RS07120.fasta
OG1RFRS07125		1445457	963	lactoylglutathione lyase	254	OG1RF_RS07125.fasta
OG1RFRS07130		1446432	603	carboxylesterase	192	OG1RF_RS07130.fasta
OG1RFRS07135		1447114	942	NADPH:quinone reductase	227	OG1RF_RS07135.fasta
OG1RFRS07150		1450330	732	hypothetical protein	200	OG1RF_RS07150.fasta
OG1RFRS07155		1451063	855	multidrug ABC transporter ATP-binding protein	229	OG1RF_RS07155.fasta
OG1RFRS07160		1451914	369	GntR family transcriptional regulator	80	OG1RF_RS07160.fasta
OG1RFRS07165		1452431	444	lipoprotein	170	OG1RF_RS07165.fasta
OG1RFRS07170		1452995	555	signal peptidase I	132	OG1RF_RS07170.fasta
OG1RFRS07175		1453568	1434	peptidase S41	313	OG1RF_RS07175.fasta
OG1RFRS07180		1455098	219	hypothetical protein	28	OG1RF_RS07180.fasta
OG1RFRS07185		1455322	516	peptide-methionine (S)-S-oxide reductase	152	OG1RF_RS07185.fasta
OG1RFRS07190		1455854	645	hypothetical protein	139	OG1RF_RS07190.fasta
OG1RFRS07195		1456500	828	lipase	208	OG1RF_RS07195.fasta
OG1RFRS07200		1457503	843	hypothetical protein	155	OG1RF_RS07200.fasta
OG1RFRS07205		1458468	663	hemolysin III	170	OG1RF_RS07205.fasta
OG1RFRS07210		1459324	198	hypothetical protein	34	OG1RF_RS07210.fasta
OG1RFRS07215		1459627	513	adenine phosphoribosyltransferase	108	OG1RF_RS07215.fasta
OG1RFRS07220		1460142	2313	single-stranded-DNA-specific exonuclease RecJ	385	OG1RF_RS07220.fasta
OG1RFRS07225		1462609	468	hypothetical protein	103	OG1RF_RS07225.fasta
OG1RFRS07230		1463093	789	short-chain dehydrogenase	201	OG1RF_RS07230.fasta
OG1RFRS07235		1463882	942	ribonuclease Z	198	OG1RF_RS07235.fasta
OG1RFRS07240		1465038	567	hypothetical protein	133	OG1RF_RS07240.fasta
OG1RFRS07245		1465725	246	RNA-binding protein	28	OG1RF_RS07245.fasta
OG1RFRS07250		1465982	276	30S ribosomal protein S16	39	OG1RF_RS07250.fasta
OG1RFRS07255		1466404	726	GNAT family N-acetyltransferase	209	OG1RF_RS07255.fasta
OG1RFRS07260		1467349	555	NAD(P)H-dependent oxidoreductase	139	OG1RF_RS07260.fasta
OG1RFRS07265		1468024	753	MerR family transcriptional regulator	154	OG1RF_RS07265.fasta
OG1RFRS07270		1468851	1419	signal recognition particle protein	265	OG1RF_RS07270.fasta
OG1RFRS07275		1470274	339	DNA-binding protein	36	OG1RF_RS07275.fasta
OG1RFRS07280		1470696	465	hypothetical protein	150	OG1RF_RS07280.fasta
OG1RFRS07285		1471323	711	DNA-binding response regulator	146	OG1RF_RS07285.fasta
OG1RFRS07290		1472030	1776	PAS domain-containing sensor histidine kinase	308	OG1RF_RS07290.fasta
OG1RFRS07295		1473847	891	phosphate ABC transporter substrate-binding protein	193	OG1RF_RS07295.fasta
OG1RFRS07300		1474848	1179	aminotransferase A	279	OG1RF_RS07300.fasta
OG1RFRS07305		1476188	2691	alpha-mannosidase	462	OG1RF_RS07305.fasta
OG1RFRS07310		1478890	1290	glycosyl hydrolase	222	OG1RF_RS07310.fasta
OG1RFRS07315		1480336	1047	GntR family transcriptional regulator	246	OG1RF_RS07315.fasta
OG1RFRS07320		1481431	930	LysR family transcriptional regulator	193	OG1RF_RS07320.fasta
OG1RFRS07325		1482379	699	carbonate dehydratase	153	OG1RF_RS07325.fasta
OG1RFRS07330		1483275	633	orotate phosphoribosyltransferase	180	OG1RF_RS07330.fasta
OG1RFRS07340		1484612	939	dihydroorotate dehydrogenase	228	OG1RF_RS07340.fasta
OG1RFRS07345		1485547	792	dihydroorotate dehydrogenase	198	OG1RF_RS07345.fasta
OG1RFRS07350		1486446	3183	carbamoyl phosphate synthase large subunit	472	OG1RF_RS07350.fasta
OG1RFRS07355		1489628	1080	carbamoyl phosphate synthase small subunit	237	OG1RF_RS07355.fasta
OG1RFRS07360		1490710	1284	dihydroorotase	279	OG1RF_RS07360.fasta
OG1RFRS07365		1492002	927	aspartate carbamoyltransferase	179	OG1RF_RS07365.fasta
OG1RFRS07370		1492942	1281	uracil transporter	256	OG1RF_RS07370.fasta
OG1RFRS07375		1494239	537	bifunctional pyrimidine operon transcriptional regulator/uracil phosphoribosyltransferase	94	OG1RF_RS07375.fasta
OG1RFRS07380		1495116	906	RNA pseudouridine synthase	191	OG1RF_RS07380.fasta
OG1RFRS07390		1496490	705	hypothetical protein	124	OG1RF_RS07390.fasta
OG1RFRS07395		1497299	1671	formate--tetrahydrofolate ligase	331	OG1RF_RS07395.fasta
OG1RFRS07400		1499149	207	cold-shock protein	27	OG1RF_RS07400.fasta
OG1RFRS07405		1499460	462	pore-forming protein EbsA	104	OG1RF_RS07405.fasta
OG1RFRS07410		1500022	408	ribonuclease HI	99	OG1RF_RS07410.fasta
OG1RFRS07415		1500559	495	aminoacyl-tRNA deacylase	158	OG1RF_RS07415.fasta
OG1RFRS07420		1501071	762	3-dehydroquinase	176	OG1RF_RS07420.fasta
OG1RFRS07425		1501988	1785	ABC transporter ATP-binding protein	326	OG1RF_RS07425.fasta
OG1RFRS07430		1503772	1752	multidrug ABC transporter permease/ATP-binding protein	358	OG1RF_RS07430.fasta
OG1RFRS07435		1505721	219	hypothetical protein	23	OG1RF_RS07435.fasta
OG1RFRS07445		1506133	894	endonuclease	215	OG1RF_RS07445.fasta
OG1RFRS07450		1507037	468	hypothetical protein	185	OG1RF_RS07450.fasta
OG1RFRS07455		1507504	663	hypothetical protein	209	OG1RF_RS07455.fasta
OG1RFRS07460		1508347	1263	Tyrosine--tRNA ligase 2	235	OG1RF_RS07460.fasta
OG1RFRS07480		1514365	1002	catabolite control protein A	226	OG1RF_RS07480.fasta
OG1RFRS07485		1515581	1104	dipeptidase	244	OG1RF_RS07485.fasta
OG1RFRS07490		1516805	588	general stress protein	132	OG1RF_RS07490.fasta
OG1RFRS07495		1517408	432	general stress protein	75	OG1RF_RS07495.fasta
OG1RFRS07500		1518017	897	UTP--glucose-1-phosphate uridylyltransferase	178	OG1RF_RS07500.fasta
OG1RFRS07505		1518925	1023	glycerol-3-phosphate dehydrogenase (NAD(P)(+))	201	OG1RF_RS07505.fasta
OG1RFRS07510		1520015	837	prolipoprotein diacylglyceryl transferase	177	OG1RF_RS07510.fasta
OG1RFRS07515		1520866	936	HPr kinase/phosphorylase	186	OG1RF_RS07515.fasta
OG1RFRS07520		1522011	963	excinuclease ABC	259	OG1RF_RS07520.fasta
OG1RFRS07525		1523009	357	membrane protein	48	OG1RF_RS07525.fasta
OG1RFRS07530		1523365	324	PspC family transcriptional regulator	45	OG1RF_RS07530.fasta
OG1RFRS07535		1523763	1602	hypothetical protein	281	OG1RF_RS07535.fasta
OG1RFRS07540		1525574	678	phosphate transport system regulatory protein PhoU	105	OG1RF_RS07540.fasta
OG1RFRS07545		1526266	759	phosphate ABC transporter ATP-binding protein	128	OG1RF_RS07545.fasta
OG1RFRS07550		1527035	810	phosphate ABC transporter ATP-binding protein	135	OG1RF_RS07550.fasta
OG1RFRS07555		1527861	885	phosphate ABC transporter, permease protein PstA	154	OG1RF_RS07555.fasta
OG1RFRS07560		1528745	921	phosphate ABC transporter permease subunit PstC	198	OG1RF_RS07560.fasta
OG1RFRS07565		1529788	855	phosphate ABC transporter substrate-binding protein	167	OG1RF_RS07565.fasta
OG1RFRS07570		1530818	885	ABC transporter permease	164	OG1RF_RS07570.fasta
OG1RFRS07580		1532487	1005	peptide chain release factor 2	220	OG1RF_RS07580.fasta
OG1RFRS13490		1533514	123	hypothetical protein	21	OG1RF_RS13490.fasta
OG1RFRS07585		1533665	2538	protein translocase subunit SecA	338	OG1RF_RS07585.fasta
OG1RFRS07590		1536458	552	ribosomal subunit interface protein	41	OG1RF_RS07590.fasta
OG1RFRS07610		1540453	336	PTS sugar transporter subunit IIB	90	OG1RF_RS07610.fasta
OG1RFRS07615		1540909	288	hypothetical protein	63	OG1RF_RS07615.fasta
OG1RFRS07620		1541338	663	YigZ family protein	193	OG1RF_RS07620.fasta
OG1RFRS07630		1542307	765	NAD(P)-dependent dehydrogenase	213	OG1RF_RS07630.fasta
OG1RFRS07635		1543217	522	membrane protein	161	OG1RF_RS07635.fasta
OG1RFRS07645		1544533	330	hypothetical protein	123	OG1RF_RS07645.fasta
OG1RFRS07650		1544990	1248	phosphoribosylamine--glycine ligase	281	OG1RF_RS07650.fasta
OG1RFRS07655		1546256	1542	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase	337	OG1RF_RS07655.fasta
OG1RFRS07660		1547794	573	phosphoribosylglycinamide formyltransferase	173	OG1RF_RS07660.fasta
OG1RFRS07665		1548363	1032	phosphoribosylformylglycinamidine cyclo-ligase	238	OG1RF_RS07665.fasta
OG1RFRS07675		1550811	2220	phosphoribosylformylglycinamidine synthase II	380	OG1RF_RS07675.fasta
OG1RFRS07680		1553027	675	phosphoribosylformylglycinamidine synthase subunit PurQ	190	OG1RF_RS07680.fasta
OG1RFRS07685		1553702	252	phosphoribosylformylglycinamidine synthase	51	OG1RF_RS07685.fasta
OG1RFRS07690		1553967	714	phosphoribosylaminoimidazolesuccinocarboxamide synthase	170	OG1RF_RS07690.fasta
OG1RFRS07695		1554832	1125	5-(carboxyamino)imidazole ribonucleotide synthase	264	OG1RF_RS07695.fasta
OG1RFRS07705		1556611	867	membrane protein	218	OG1RF_RS07705.fasta
OG1RFRS07710		1557627	876	NAD(P)H-hydrate dehydratase	270	OG1RF_RS07710.fasta
OG1RFRS07715		1558600	1641	ABC transporter substrate-binding protein	344	OG1RF_RS07715.fasta
OG1RFRS07720		1560303	243	cupin	93	OG1RF_RS07720.fasta
OG1RFRS07725		1560757	1020	branched chain amino acid aminotransferase	239	OG1RF_RS07725.fasta
OG1RFRS07730		1561967	453	hypothetical protein	153	OG1RF_RS07730.fasta
OG1RFRS07735		1562598	612	hypothetical protein	131	OG1RF_RS07735.fasta
OG1RFRS07740		1563256	645	membrane protein	192	OG1RF_RS07740.fasta
OG1RFRS07745		1564021	1155	AI-2E family transporter	248	OG1RF_RS07745.fasta
OG1RFRS07750		1565415	3975	hypothetical protein	611	OG1RF_RS07750.fasta
OG1RFRS07755		1569539	408	PTS fructose transporter subunit IIA	110	OG1RF_RS07755.fasta
OG1RFRS07765		1570762	900	PTS fructose transporter subunit IIC	174	OG1RF_RS07765.fasta
OG1RFRS07770		1571675	480	PTS mannose transporter subunit IIAB	86	OG1RF_RS07770.fasta
OG1RFRS07775		1572151	1785	beta-galactosidase	344	OG1RF_RS07775.fasta
OG1RFRS07780		1573998	942	tagatose-6-phosphate kinase	240	OG1RF_RS07780.fasta
OG1RFRS07785		1574955	996	tagatose 1,6-diphosphate aldolase	192	OG1RF_RS07785.fasta
OG1RFRS07790	agaS	1575973	1173	tagatose-6-phosphate ketose	247	OG1RF_RS07790.fasta
OG1RFRS07795		1577157	732	GntR family transcriptional regulator	141	OG1RF_RS07795.fasta
OG1RFRS07800		1578274	903	universal stress protein A	225	OG1RF_RS07800.fasta
OG1RFRS08025		1630799	348	50S ribosomal protein L19	39	OG1RF_RS08025.fasta
OG1RFRS08030		1631290	741	tRNA (guanosine(37)-N1)-methyltransferase TrmD	162	OG1RF_RS08030.fasta
OG1RFRS08040		1632652	1362	manganese transporter	243	OG1RF_RS08040.fasta
OG1RFRS08045		1634210	375	glyoxylase	133	OG1RF_RS08045.fasta
OG1RFRS08050		1634806	609	TVP38/TMEM64 family protein	99	OG1RF_RS08050.fasta
OG1RFRS08055		1635515	1803	glycerophosphoryl diester phosphodiesterase	381	OG1RF_RS08055.fasta
OG1RFRS08060		1637363	687	membrane protein	166	OG1RF_RS08060.fasta
OG1RFRS08070		1638725	1338	UDP-N-acetylmuramate--L-alanine ligase	234	OG1RF_RS08070.fasta
OG1RFRS08075		1640217	945	hypothetical protein	219	OG1RF_RS08075.fasta
OG1RFRS08080		1641288	960	membrane protein	214	OG1RF_RS08080.fasta
OG1RFRS08085		1642350	612	FUSC family protein	135	OG1RF_RS08085.fasta
OG1RFRS08090		1643002	882	N-acetylmannosamine kinase	210	OG1RF_RS08090.fasta
OG1RFRS08095		1643886	303	membrane protein insertion efficiency factor YidD	54	OG1RF_RS08095.fasta
OG1RFRS08100		1644367	153	hypothetical protein	35	OG1RF_RS08100.fasta
OG1RFRS08105	engB	1644536	582	GTP-binding protein	127	OG1RF_RS08105.fasta
OG1RFRS08110		1645215	1254	ATP-dependent Clp protease ATP-binding subunit ClpX	208	OG1RF_RS08110.fasta
OG1RFRS08115		1646660	1029	hypothetical protein	214	OG1RF_RS08115.fasta
OG1RFRS08120		1647767	489	N-acetyltransferase	167	OG1RF_RS08120.fasta
OG1RFRS08125		1648267	1374	C4-dicarboxylate ABC transporter	289	OG1RF_RS08125.fasta
OG1RFRS08130		1649657	921	ribonucleoside hydrolase RihC	217	OG1RF_RS08130.fasta
OG1RFRS08135		1650760	1911	LacI family transcriptional regulator	299	OG1RF_RS08135.fasta
OG1RFRS08140		1652855	1443	transcriptional regulator	293	OG1RF_RS08140.fasta
OG1RFRS08145		1654612	846	hypothetical protein	207	OG1RF_RS08145.fasta
OG1RFRS08155		1656264	705	glycerol uptake facilitator protein	132	OG1RF_RS08155.fasta
OG1RFRS08160		1656991	1830	alpha-glycerophosphate oxidase	350	OG1RF_RS08160.fasta
OG1RFRS08165		1658841	1506	glycerol kinase	249	OG1RF_RS08165.fasta
OG1RFRS08170		1660623	1467	M protein trans-acting positive regulator	303	OG1RF_RS08170.fasta
OG1RFRS08180		1663594	357	hypothetical protein	98	OG1RF_RS08180.fasta
OG1RFRS08185		1663984	162	hypothetical protein	36	OG1RF_RS08185.fasta
OG1RFRS08210		1668767	435	hypothetical protein	115	OG1RF_RS08210.fasta
OG1RFRS08215		1669277	537	acetyltransferase	184	OG1RF_RS08215.fasta
OG1RFRS08220		1669883	2706	ATPase	506	OG1RF_RS08220.fasta
OG1RFRS08225		1672906	651	hypothetical protein	225	OG1RF_RS08225.fasta
OG1RFRS08230		1673645	666	cyclic nucleotide-binding protein	181	OG1RF_RS08230.fasta
