Locus	Gene	Start	Length	Product	Allele Count	Alleles
PA4325		4854070	423	hypothetical protein	93	PA4325.fasta
PA4326		4854595	384	hypothetical protein	83	PA4326.fasta
PA4327		4855072	807	hypothetical protein	238	PA4327.fasta
PA4328		4855963	915	hypothetical protein	270	PA4328.fasta
PA4329	pykA	4856960	1452	pyruvate kinase	357	PA4329.fasta
PA4330		4858490	774	enoyl-CoA hydratase	210	PA4330.fasta
PA4332		4860248	1128	hypothetical protein	233	PA4332.fasta
PA4333		4861653	1524	fumarase	327	PA4333.fasta
PA4334		4863273	1257	manganese transporter MntH	366	PA4334.fasta
PA4335		4864665	309	hypothetical protein	65	PA4335.fasta
PA4337		4865682	612	hypothetical protein	150	PA4337.fasta
PA4338		4866387	1281	acyltransferase	373	PA4338.fasta
PA4339		4867767	1080	phospholipase	223	PA4339.fasta
PA4340		4868921	573	hypothetical protein	140	PA4340.fasta
PA4341		4869558	771	transcriptional regulator	183	PA4341.fasta
PA4342		4870428	1485	amidase	360	PA4342.fasta
PA4343		4871913	1320	major facilitator superfamily transporter	302	PA4343.fasta
PA4345		4874655	591	hypothetical protein	129	PA4345.fasta
PA4346		4875306	336	hypothetical protein	83	PA4346.fasta
PA4347		4875638	1155	hypothetical protein	337	PA4347.fasta
PA4348		4876821	786	hypothetical protein	183	PA4348.fasta
PA4352		4880318	861	hypothetical protein	209	PA4352.fasta
PA4353		4881328	573	hypothetical protein	181	PA4353.fasta
PA4354		4882053	303	hypothetical protein	70	PA4354.fasta
PA4356	xenB	4883607	1053	xenobiotic reductase	307	PA4356.fasta
PA4357		4884719	243	hypothetical protein	69	PA4357.fasta
PA4358		4884961	2301	ferrous iron transporter B	534	PA4358.fasta
PA4359		4887279	228	ferrous iron transporter A	54	PA4359.fasta
PA4360a		4888848	264	hypothetical protein	97	PA4360a.fasta
PA4361		4889112	990	oxidoreductase	228	PA4361.fasta
PA4362		4890286	1059	hypothetical protein	362	PA4362.fasta
PA4364		4892345	402	hypothetical protein	129	PA4364.fasta
PA4365		4892748	603	transporter	170	PA4365.fasta
PA4366	sodB	4893697	582	superoxide dismutase	90	PA4366.fasta
PA4368		4896523	903	hypothetical protein	262	PA4368.fasta
PA4369		4897427	573	hypothetical protein	147	PA4369.fasta
PA4370	icmP	4898193	1341	insulin-cleaving metalloproteinase outer membrane protein	334	PA4370.fasta
PA4371		4899696	1422	hypothetical protein	364	PA4371.fasta
PA4372		4901127	1065	hypothetical protein	255	PA4372.fasta
PA4373		4902202	1095	hypothetical protein	349	PA4373.fasta
PA4374		4903466	1131	resistance-nodulation-cell division (RND) efflux membrane fusion protein	283	PA4374.fasta
PA4375		4904647	3057	multidrug efflux protein	607	PA4375.fasta
PA4376	pncB2	4907841	1197	nicotinate phosphoribosyltransferase	263	PA4376.fasta
PA4377		4909162	243	hypothetical protein	48	PA4377.fasta
PA4378	inaA	4909401	705	hypothetical protein	187	PA4378.fasta
PA4379		4910108	684	hypothetical protein	171	PA4379.fasta
PA4380		4910871	1281	two-component sensor	343	PA4380.fasta
PA4382		4913041	795	hypothetical protein	200	PA4382.fasta
PA4383		4914127	384	camphor resistance protein CrcB	87	PA4383.fasta
PA4384		4914739	687	hypothetical protein	212	PA4384.fasta
PA4385	groEL	4915481	1644	molecular chaperone GroEL	326	PA4385.fasta
PA4386	groES	4917175	294	co-chaperonin GroES	23	PA4386.fasta
PA4387		4917663	468	phage exclusion suppressor FxsA	98	PA4387.fasta
PA4388		4918199	735	hypothetical protein	185	PA4388.fasta
PA4389	speA	4919042	759	3-ketoacyl-ACP reductase	155	PA4389.fasta
PA4390		4919859	1008	hypothetical protein	170	PA4390.fasta
PA4391		4920981	1002	hypothetical protein	241	PA4391.fasta
PA4392		4921981	384	hypothetical protein	91	PA4392.fasta
PA4393	ampG	4922407	1785	AmpG protein	320	PA4393.fasta
PA4394		4924247	837	hypothetical protein	165	PA4394.fasta
PA4395		4925316	480	nucleotide-binding protein	84	PA4395.fasta
PA4396		4925899	1101	two-component response regulator	179	PA4396.fasta
PA4397	panE	4927036	912	2-dehydropantoate 2-reductase	244	PA4397.fasta
PA4398		4927998	2097	two-component sensor	373	PA4398.fasta
PA4399		4930099	579	hypothetical protein	197	PA4399.fasta
PA4400		4930748	948	hypothetical protein	254	PA4400.fasta
PA4401		4931746	636	glutathione S-transferase	157	PA4401.fasta
PA4403	secA	4933866	2751	preprotein translocase subunit SecA	516	PA4403.fasta
PA4404		4936750	924	hypothetical protein	186	PA4404.fasta
PA4405		4937820	396	hypothetical protein	77	PA4405.fasta
PA4406	lpxC	4938276	912	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	115	PA4406.fasta
PA4407	ftsZ	4939300	1185	cell division protein FtsZ	239	PA4407.fasta
PA4408	ftsA	4940535	1254	cell division protein FtsA	199	PA4408.fasta
PA4409	ftsQ	4941810	864	cell division protein FtsQ	191	PA4409.fasta
PA4410	ddlB	4942677	960	D-alanine--D-alanine ligase	263	PA4410.fasta
PA4411	murC	4943633	1443	UDP-N-acetylmuramate--L-alanine ligase	328	PA4411.fasta
PA4413	ftsW	4946131	1200	cell division protein FtsW	231	PA4413.fasta
PA4414	murD	4947330	1347	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	308	PA4414.fasta
PA4415	mraY	4948690	1083	phospho-N-acetylmuramoyl-pentapeptide- transferase	224	PA4415.fasta
PA4417	murE	4951141	1464	UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase	399	PA4417.fasta
PA4418	ftsI	4952604	1740	penicillin-binding protein 3	580	PA4418.fasta
PA4419	ftsL	4954340	294	cell division protein FtsL	68	PA4419.fasta
PA4420		4954630	942	S-adenosyl-methyltransferase MraW	248	PA4420.fasta
PA4421		4955574	456	cell division protein MraZ	59	PA4421.fasta
PA4422		4956734	849	hypothetical protein	217	PA4422.fasta
PA4424		4959520	378	hypothetical protein	65	PA4424.fasta
PA4425		4959926	594	phosphoheptose isomerase	93	PA4425.fasta
PA4426		4960516	579	hypothetical protein	124	PA4426.fasta
PA4427	sspB	4961151	408	ClpXP protease specificity-enhancing factor	84	PA4427.fasta
PA4428	sspA	4961570	618	stringent starvation protein A	127	PA4428.fasta
PA4429		4962273	783	cytochrome C1	157	PA4429.fasta
PA4430		4963055	1212	cytochrome b	211	PA4430.fasta
PA4431		4964266	594	iron-sulfur protein	69	PA4431.fasta
PA4432	rpsI	4965109	393	30S ribosomal protein S9	46	PA4432.fasta
PA4433	rplM	4965516	429	50S ribosomal protein L13	56	PA4433.fasta
PA4434		4966190	1038	oxidoreductase	286	PA4434.fasta
PA4435		4967313	1146	acyl-CoA dehydrogenase	248	PA4435.fasta
PA4436		4968712	900	transcriptional regulator	175	PA4436.fasta
PA4437		4969770	963	hypothetical protein	232	PA4437.fasta
PA4438		4970797	1095	hypothetical protein	209	PA4438.fasta
PA4439	trpS	4971986	1347	tryptophan--tRNA ligase	325	PA4439.fasta
PA4440		4973400	630	hypothetical protein	211	PA4440.fasta
PA4441		4974174	447	hypothetical protein	93	PA4441.fasta
PA4442	cysN	4974694	1902	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase	459	PA4442.fasta
PA4443	cysD	4976607	918	sulfate adenylyltransferase subunit 2	182	PA4443.fasta
PA4444	mltB1	4977869	1104	murein hydrolase B	280	PA4444.fasta
PA4446	algW	4979834	1170	AlgW protein	257	PA4446.fasta
PA4447	hisC1	4981046	1056	histidinol-phosphate aminotransferase	280	PA4447.fasta
PA4448	hisD	4982104	1323	histidinol dehydrogenase	321	PA4448.fasta
PA4461		4991919	726	ABC transporter ATP-binding protein	114	PA4461.fasta
PA4462	rpoN	4992870	1494	RNA polymerase factor sigma-54	317	PA4462.fasta
PA4463		4994441	309	hypothetical protein	43	PA4463.fasta
PA4464	ptsN	4994763	465	nitrogen regulatory IIA protein	108	PA4464.fasta
PA4465		4995229	861	hypothetical protein	151	PA4465.fasta
PA4466		4996119	273	phosphoryl carrier protein	66	PA4466.fasta
PA4467		4996488	933	hypothetical protein	242	PA4467.fasta
PA4468	sodM	4997439	612	superoxide dismutase	167	PA4468.fasta
PA4469		4998063	450	hypothetical protein	150	PA4469.fasta
PA4474		5002455	1443	hypothetical protein	382	PA4474.fasta
PA4475		5003900	849	hypothetical protein	260	PA4475.fasta
PA4476		5004798	3831	hypothetical protein	681	PA4476.fasta
PA4477	cafA	5008643	1458	cytoplasmic axial filament protein	332	PA4477.fasta
PA4478		5010134	606	hypothetical protein	206	PA4478.fasta
PA4479	mreD	5010828	495	rod shape-determining protein MreD	145	PA4479.fasta
PA4481	mreB	5012394	1038	rod shape-determining protein MreB	236	PA4481.fasta
PA4483	gatA	5013974	1455	aspartyl/glutamyl-tRNA amidotransferase subunit A	326	PA4483.fasta
PA4484	gatB	5015535	1446	aspartyl/glutamyl-tRNA amidotransferase subunit B	298	PA4484.fasta
PA4486		5017449	387	hypothetical protein	88	PA4486.fasta
PA4487		5017960	792	hypothetical protein	235	PA4487.fasta
PA4490		5024979	639	hypothetical protein	155	PA4490.fasta
PA4491		5025614	1770	hypothetical protein	418	PA4491.fasta
PA4492		5027422	810	hypothetical protein	198	PA4492.fasta
PA4493	roxR	5028394	561	DNA-binding response regulator RoxR	117	PA4493.fasta
PA4494	roxS	5028980	1269	sensor histidine kinase RoxS	274	PA4494.fasta
PA4495		5030525	711	hypothetical protein	138	PA4495.fasta
PA4498		5034860	1218	metallopeptidase	333	PA4498.fasta
PA4499		5036245	564	transcriptional regulator	129	PA4499.fasta
PA4501	opdP	5038901	1455	glycine-glutamate dipeptide porin OpdP	320	PA4501.fasta
PA4502		5040405	1596	ABC transporter	361	PA4502.fasta
PA4504		5043090	912	ABC transporter permease	214	PA4504.fasta
PA4505		5044054	975	ABC transporter ATP-binding protein	248	PA4505.fasta
PA4506		5045028	972	peptide ABC transporter ATP-binding protein	281	PA4506.fasta
PA4507		5046032	633	hypothetical protein	256	PA4507.fasta
PA4508		5046806	474	transcriptional regulator	126	PA4508.fasta
PA4509		5047284	930	hypothetical protein	284	PA4509.fasta
PA4510		5048210	678	hypothetical protein	221	PA4510.fasta
PA4511		5048884	756	hypothetical protein	260	PA4511.fasta
PA4512	lpxO1	5049769	900	lipopolysaccharide biosynthetic protein LpxO	194	PA4512.fasta
PA4513		5050848	2553	oxidoreductase	606	PA4513.fasta
PA4515		5056095	681	hydroxylase	159	PA4515.fasta
PA4516		5056778	816	hypothetical protein	233	PA4516.fasta
PA4517		5057716	1803	hypothetical protein	465	PA4517.fasta
PA4519	speC	5060115	1164	ornithine decarboxylase	230	PA4519.fasta
PA4520		5061730	2022	chemotaxis transducer	435	PA4520.fasta
PA4521		5063941	837	hypothetical protein	280	PA4521.fasta
PA4522	ampD	5064774	567	N-acetyl-anhydromuranmyl-L-alanine amidase	503	PA4522.fasta
PA4523		5065491	2256	hypothetical protein	509	PA4523.fasta
PA4524	nadC	5068032	849	nicotinate-nucleotide pyrophosphorylase	290	PA4524.fasta
PA4528	pilD	5072695	873	type 4 prepilin peptidase PilD	311	PA4528.fasta
PA4529	coaE	5073564	612	dephospho-CoA kinase	201	PA4529.fasta
PA4530		5074172	201	zinc-binding protein	38	PA4530.fasta
PA4531		5074409	210	hypothetical protein	57	PA4531.fasta
PA4532		5074724	690	hypothetical protein	212	PA4532.fasta
PA4533		5075410	471	hypothetical protein	142	PA4533.fasta
PA4534		5075877	426	hypothetical protein	142	PA4534.fasta
PA4535		5076435	630	hypothetical protein	141	PA4535.fasta
PA4536		5077061	450	hypothetical protein	139	PA4536.fasta
PA4537		5077536	171	hypothetical protein	28	PA4537.fasta
PA4538	ndh	5077770	1308	NADH dehydrogenase	339	PA4538.fasta
PA4542	clpB	5087408	2565	chaperone protein ClpB	459	PA4542.fasta
PA4543		5090128	729	hypothetical protein	231	PA4543.fasta
PA4544	rluD	5090853	963	pseudouridine synthase	218	PA4544.fasta
PA4545	comL	5091961	1026	competence protein ComL	193	PA4545.fasta
PA4546	pilS	5093378	1593	two-component sensor PilS	384	PA4546.fasta
PA4547	pilR	5094985	1338	two-component response regulator PilR	307	PA4547.fasta
PA4548		5096368	1095	D-amino acid oxidase	300	PA4548.fasta
PA4557	lytB	5104986	945	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	278	PA4557.fasta
PA4560	ileS	5106951	2832	isoleucine--tRNA ligase	540	PA4560.fasta
PA4561	ribF	5109806	939	bifunctional riboflavin kinase/FMN adenylyltransferase	217	PA4561.fasta
PA4562		5110841	1539	hypothetical protein	376	PA4562.fasta
PA4563	rpsT	5112663	276	30S ribosomal protein S20	38	PA4563.fasta
PA4564		5113005	465	hypothetical protein	134	PA4564.fasta
PA4565	proB	5113481	1119	gamma-glutamyl kinase	285	PA4565.fasta
PA4566	obg	5114670	1221	GTPase ObgE	347	PA4566.fasta
PA4567	rpmA	5116032	258	50S ribosomal protein L27	35	PA4567.fasta
PA4568	rplU	5116313	312	50S ribosomal protein L21	40	PA4568.fasta
PA4569	ispB	5116865	969	octaprenyl-diphosphate synthase	266	PA4569.fasta
PA4570		5117971	225	hypothetical protein	38	PA4570.fasta
PA4571		5118538	2028	cytochrome C	528	PA4571.fasta
PA4572	fklB	5120635	618	peptidyl-prolyl cis-trans isomerase FklB	143	PA4572.fasta
PA4574		5121899	489	hypothetical protein	86	PA4574.fasta
PA4575		5122561	342	hypothetical protein	75	PA4575.fasta
PA4576		5123053	2454	ATP-dependent protease	499	PA4576.fasta
PA4577		5125605	327	hypothetical protein	104	PA4577.fasta
PA4578		5126166	489	hypothetical protein	72	PA4578.fasta
PA4581	rtcR	5129173	1596	transcriptional regulator RtcR	366	PA4581.fasta
PA4582		5131428	1146	hypothetical protein	362	PA4582.fasta
PA4586		5135816	378	hypothetical protein	129	PA4586.fasta
PA4588	gdhA	5137417	1338	glutamate dehydrogenase	294	PA4588.fasta
PA4589		5139050	1392	hypothetical protein	384	PA4589.fasta
PA4590	pra	5140701	489	protein activator	81	PA4590.fasta
PA4592		5143053	1482	hypothetical protein	403	PA4592.fasta
PA4595		5146907	1665	ABC transporter ATP-binding protein	332	PA4595.fasta
PA4596		5149064	519	transcriptional regulator	148	PA4596.fasta
PA4597	oprJ	5149633	1440	multidrug efflux outer membrane protein OprJ	392	PA4597.fasta
PA4598	mexD	5151078	3132	resistance-nodulation-cell division (RND) multidrug efflux transporter MexD	648	PA4598.fasta
PA4599	mexC	5154237	1164	resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexC	328	PA4599.fasta
PA4600	nfxB	5155561	564	transcriptional regulator NfxB	241	PA4600.fasta
PA4606		5163788	2067	hypothetical protein	363	PA4606.fasta
PA4607		5166191	507	hypothetical protein	82	PA4607.fasta
PA4608		5166900	378	hypothetical protein	67	PA4608.fasta
PA4609	radA	5167284	1362	DNA repair protein RadA	285	PA4609.fasta
PA4610		5168755	435	hypothetical protein	130	PA4610.fasta
PA4611		5169251	255	hypothetical protein	43	PA4611.fasta
PA4612		5169580	552	hypothetical protein	161	PA4612.fasta
PA4613	katB	5170185	1542	catalase	381	PA4613.fasta
PA4614	mscL	5172253	414	large-conductance mechanosensitive channel	77	PA4614.fasta
PA4615		5172771	777	oxidoreductase	222	PA4615.fasta
PA4616		5173654	999	C4-dicarboxylate-binding protein	228	PA4616.fasta
PA4617		5174980	1125	hypothetical protein	332	PA4617.fasta
PA4618		5176680	972	hypothetical protein	287	PA4618.fasta
PA4619		5177655	1248	cytochrome C	344	PA4619.fasta
PA4621		5179437	2832	oxidoreductase	560	PA4621.fasta
PA4622		5182579	1212	major facilitator superfamily transporter	330	PA4622.fasta
PA4624		5184642	1707	hypothetical protein	371	PA4624.fasta
PA4626	hprA	5193196	972	glycerate dehydrogenase	308	PA4626.fasta
PA4627		5194277	999	16S rRNA methyltransferase	284	PA4627.fasta
PA4628	lysP	5195370	1464	lysine-specific permease	358	PA4628.fasta
PA4629		5197186	579	hypothetical protein	140	PA4629.fasta
PA4630		5197881	444	hypothetical protein	121	PA4630.fasta
PA4632		5199503	822	hypothetical protein	144	PA4632.fasta
PA4633		5200487	2139	chemotaxis transducer	432	PA4633.fasta
PA4634		5202628	615	hypothetical protein	183	PA4634.fasta
PA4635		5203668	705	hypothetical protein	182	PA4635.fasta
PA4635a		5204385	264	hypothetical protein	67	PA4635a.fasta
PA4636a		5204648	183	hypothetical protein	44	PA4636a.fasta
PA4636		5204928	1161	hypothetical protein	221	PA4636.fasta
PA4637		5206209	279	hypothetical protein	87	PA4637.fasta
PA4639		5207035	588	hypothetical protein	188	PA4639.fasta
PA4640	mqoB	5208464	1524	malate:quinone oxidoreductase	403	PA4640.fasta
PA4642		5210706	291	hypothetical protein	64	PA4642.fasta
PA4643		5211079	486	hypothetical protein	150	PA4643.fasta
PA4644		5211632	474	hypothetical protein	105	PA4644.fasta
PA4645		5212107	558	hypoxanthine-guanine phosphoribosyltransferase	113	PA4645.fasta
PA4646	upp	5212833	639	uracil phosphoribosyltransferase	100	PA4646.fasta
PA4647	uraA	5213474	1284	uracil permease	328	PA4647.fasta
PA4654		5220887	1374	major facilitator superfamily transporter	359	PA4654.fasta
PA4655	hemH	5222540	1023	ferrochelatase	266	PA4655.fasta
PA4656		5223559	918	hypothetical protein	311	PA4656.fasta
PA4657		5224890	984	hypothetical protein	222	PA4657.fasta
PA4658		5226026	957	hypothetical protein	284	PA4658.fasta
PA4659		5226992	900	transcriptional regulator	257	PA4659.fasta
PA4660	phr	5227888	1446	deoxyribodipyrimidine photolyase	399	PA4660.fasta
PA4661	pagL	5229459	522	lipid A 3-O-deacylase	133	PA4661.fasta
PA4662	murI	5230114	798	glutamate racemase	221	PA4662.fasta
PA4664	hemK	5231653	831	methyl transferase	265	PA4664.fasta
PA4665	prfA	5232485	1083	peptide chain release factor 1	224	PA4665.fasta
PA4666	hemA	5233585	1269	glutamyl-tRNA reductase	287	PA4666.fasta
PA4667		5234997	1773	hypothetical protein	454	PA4667.fasta
PA4668		5236774	618	molecular chaperone LolB	143	PA4668.fasta
PA4669	ipk	5237393	849	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	255	PA4669.fasta
PA4670	prs	5238408	942	ribose-phosphate pyrophosphokinase	176	PA4670.fasta
PA4671		5239466	615	50S ribosomal protein L25/general stress protein Ctc	85	PA4671.fasta
PA4672		5240122	585	peptidyl-tRNA hydrolase	117	PA4672.fasta
PA4673		5240747	1101	GTP-dependent nucleic acid-binding protein EngD	349	PA4673.fasta
PA4676		5245476	648	carbonic anhydrase	125	PA4676.fasta
PA4677		5246185	1239	hypothetical protein	365	PA4677.fasta
PA4678	rimI	5247622	453	peptide n-acetyltransferase RimI	105	PA4678.fasta
PA4680		5249032	537	hypothetical protein	166	PA4680.fasta
PA4681		5249599	1020	hypothetical protein	282	PA4681.fasta
PA4682		5250620	1047	hypothetical protein	251	PA4682.fasta
PA4683		5251871	603	hypothetical protein	141	PA4683.fasta
PA4686		5254738	2847	hypothetical protein	537	PA4686.fasta
PA4690a		5263249	708	paraquat-inducible protein A	151	PA4690a.fasta
PA4691		5269803	609	sulfite oxidase subunit YedZ	232	PA4691.fasta
PA4692		5270411	1014	sulfite oxidase subunit YedY	274	PA4692.fasta
PA4693	pssA	5271485	816	phosphatidylserine synthase	223	PA4693.fasta
PA4694	ilvC	5272455	1017	ketol-acid reductoisomerase	207	PA4694.fasta
PA4695	ilvH	5273514	492	acetolactate synthase small subunit	85	PA4695.fasta
PA4696	ilvI	5274008	1725	acetolactate synthase 3 catalytic subunit	277	PA4696.fasta
PA4698		5276843	330	hypothetical protein	96	PA4698.fasta
PA4699		5277172	780	hypothetical protein	262	PA4699.fasta
PA4700	mrcB	5277968	2325	penicillin-binding protein 1B	486	PA4700.fasta
PA4701		5280505	1563	hypothetical protein	352	PA4701.fasta
PA4702		5282159	348	hypothetical protein	72	PA4702.fasta
PA4703		5282732	273	hypothetical protein	52	PA4703.fasta
PA4704	cbpA	5283109	798	cAMP-binding protein A	208	PA4704.fasta
PA4705		5284370	888	hypothetical protein	289	PA4705.fasta
PA4706		5285268	768	hemin importer ATP-binding subunit	195	PA4706.fasta
PA4708	phuT	5287069	894	heme-transporter PhuT	297	PA4708.fasta
PA4709		5287972	1065	hemin degrading factor	332	PA4709.fasta
PA4710	phuR	5289217	2295	heme/hemoglobin uptake outer membrane receptor PhuR	528	PA4710.fasta
PA4711		5291614	348	hypothetical protein	87	PA4711.fasta
PA4712		5292042	513	hypothetical protein	151	PA4712.fasta
PA4713		5292558	450	hypothetical protein	111	PA4713.fasta
PA4714		5293257	450	hypothetical protein	144	PA4714.fasta
PA4715		5293765	1236	aminotransferase	282	PA4715.fasta
PA4717		5296092	894	hypothetical protein	196	PA4717.fasta
PA4718		5297007	477	hypothetical protein	135	PA4718.fasta
PA4719		5297897	1296	transporter	310	PA4719.fasta
PA4720	trmA	5299189	1092	tRNA (uracil-5-)-methyltransferase	288	PA4720.fasta
PA4721		5300314	708	sugar fermentation stimulation protein A	184	PA4721.fasta
PA4722		5301021	1173	hypothetical protein	313	PA4722.fasta
PA4723	dksA	5302386	447	suppressor protein DksA	63	PA4723.fasta
PA4725	cbrA	5304011	2952	two-component sensor CbrA	700	PA4725.fasta
PA4726	cbrB	5306989	1437	two-component response regulator CbrB	326	PA4726.fasta
PA4727	pcnB	5309326	1404	poly(A) polymerase	287	PA4727.fasta
PA4728	folK	5310726	489	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	113	PA4728.fasta
PA4729	panB	5311464	801	3-methyl-2-oxobutanoate hydroxymethyltransferase	134	PA4729.fasta
PA4730	panC	5312261	852	pantoate--beta-alanine ligase	259	PA4730.fasta
PA4731	panD	5313206	381	aspartate alpha-decarboxylase	65	PA4731.fasta
PA4732	pgi	5313676	1665	glucose-6-phosphate isomerase	353	PA4732.fasta
PA4734		5317569	882	hypothetical protein	239	PA4734.fasta
PA4735		5318575	3267	hypothetical protein	676	PA4735.fasta
PA4736		5321846	294	hypothetical protein	83	PA4736.fasta
PA4737		5322136	315	hypothetical protein	108	PA4737.fasta
PA4738		5322510	198	hypothetical protein	36	PA4738.fasta
PA4739		5322757	345	hypothetical protein	66	PA4739.fasta
PA4740	pnp	5323374	2106	polynucleotide phosphorylase	445	PA4740.fasta
PA4741	rpsO	5325653	270	30S ribosomal protein S15	30	PA4741.fasta
PA4742	truB	5326018	915	tRNA pseudouridine synthase B	229	PA4742.fasta
PA4743	rbfA	5326935	390	ribosome-binding factor A	84	PA4743.fasta
PA4744	infB	5327427	2523	translation initiation factor IF-2	430	PA4744.fasta
PA4745	nusA	5329977	1482	transcription elongation factor NusA	209	PA4745.fasta
PA4746		5331503	459	hypothetical protein	49	PA4746.fasta
PA4747	secG	5332354	390	preprotein translocase subunit SecG	104	PA4747.fasta
PA4748	tpiA	5332746	756	triosephosphate isomerase	252	PA4748.fasta
PA4749	glmM	5333567	1338	phosphoglucosamine mutase	282	PA4749.fasta
PA4750	folP	5334921	852	dihydropteroate synthase	212	PA4750.fasta
PA4751	ftsH	5335782	1920	cell division protein FtsH	384	PA4751.fasta
PA4752	ftsJ	5337900	624	cell division protein FtsJ	126	PA4752.fasta
PA4753		5338618	315	hypothetical protein	45	PA4753.fasta
PA4754		5338973	408	hypothetical protein	124	PA4754.fasta
PA4755	greA	5339391	477	transcription elongation factor GreA	85	PA4755.fasta
PA4756	carB	5339864	3222	carbamoyl phosphate synthase large subunit	545	PA4756.fasta
PA4757		5343105	651	leucine export protein LeuE	145	PA4757.fasta
PA4758	carA	5343767	1137	carbamoyl phosphate synthase small subunit	270	PA4758.fasta
PA4759	dapB	5345086	807	4-hydroxy-tetrahydrodipicolinate reductase	242	PA4759.fasta
PA4760	dnaJ	5345949	1134	molecular chaperone DnaJ	303	PA4760.fasta
PA4761	dnaK	5347198	1914	molecular chaperone DnaK	393	PA4761.fasta
PA4762	grpE	5349201	561	heat shock protein GrpE	124	PA4762.fasta
PA4763	recN	5349929	1677	DNA repair protein RecN	412	PA4763.fasta
PA4764	fur	5351675	405	ferric uptake regulation protein	68	PA4764.fasta
PA4765	omlA	5352177	531	outer membrane lipoprotein OmlA	96	PA4765.fasta
PA4767		5353073	435	hypothetical protein	91	PA4767.fasta
PA4768	smpB	5353783	480	SsrA-binding protein	75	PA4768.fasta
PA4769		5354285	774	transcriptional regulator	254	PA4769.fasta
PA4770	lldP	5355387	1689	L-lactate permease	427	PA4770.fasta
PA4771	lldD	5357230	1146	L-lactate dehydrogenase	308	PA4771.fasta
PA4774		5362146	1050	hypothetical protein	268	PA4774.fasta
PA4775		5363198	861	hypothetical protein	239	PA4775.fasta
PA4776	pmrA	5364071	666	two-component regulator system response regulator PmrA	169	PA4776.fasta
PA4777	pmrB	5364760	1434	two-component regulator system signal sensor kinase PmrB	419	PA4777.fasta
PA4778	cueR	5366257	399	protein CueR	87	PA4778.fasta
PA4779		5367187	894	hypothetical protein	301	PA4779.fasta
PA4780		5368170	894	hypothetical protein	184	PA4780.fasta
PA4781		5369187	1182	cyclic di-GMP phosphodiesterase	314	PA4781.fasta
PA4782		5370476	246	hypothetical protein	75	PA4782.fasta
PA4783		5370755	891	hypothetical protein	243	PA4783.fasta
PA4784		5371800	468	transcriptional regulator	110	PA4784.fasta
PA4785		5372591	1278	acetyl-CoA acetyltransferase	324	PA4785.fasta
PA4787		5375590	1002	transcriptional regulator	190	PA4787.fasta
PA4789		5377791	306	hypothetical protein	73	PA4789.fasta
PA4790		5378093	750	hypothetical protein	229	PA4790.fasta
PA4792		5379513	936	hypothetical protein	268	PA4792.fasta
PA4793		5380580	564	hypothetical protein	114	PA4793.fasta
PA4794		5381145	483	hypothetical protein	153	PA4794.fasta
PA4796		5381991	468	hypothetical protein	150	PA4796.fasta
PA4800		5385273	801	hypothetical protein	226	PA4800.fasta
PA4801		5386369	369	hypothetical protein	150	PA4801.fasta
PA4810	fdnI	5396992	627	nitrate-inducible formate dehydrogenase subunit gamma	130	PA4810.fasta
PA4811	fdnH	5397690	930	nitrate-inducible formate dehydrogenase subunit beta	190	PA4811.fasta
PA4813	lipC	5402016	930	lipase LipC	224	PA4813.fasta
PA4815		5405559	450	hypothetical protein	115	PA4815.fasta
PA4819		5409306	975	glycosyl transferase family protein	289	PA4819.fasta
PA4820		5410277	363	hypothetical protein	74	PA4820.fasta
PA4824		5414539	777	hypothetical protein	300	PA4824.fasta
PA4825	mgtA	5415413	2712	Mg(2+) transport ATPase	570	PA4825.fasta
PA4826		5418351	219	hypothetical protein	52	PA4826.fasta
PA4827		5418899	840	arylamine N-acetyltransferase	251	PA4827.fasta
PA4828		5419863	456	hypothetical protein	145	PA4828.fasta
PA4829	lpd3	5420323	1404	dihydrolipoamide dehydrogenase	387	PA4829.fasta
PA4830		5421899	540	hypothetical protein	136	PA4830.fasta
PA4831		5422506	561	transcriptional regulator	124	PA4831.fasta
PA4832		5423071	798	short-chain dehydrogenase	246	PA4832.fasta
PA4833		5424099	618	hypothetical protein	107	PA4833.fasta
PA4835		5425597	1302	hypothetical protein	374	PA4835.fasta
PA4836		5426895	792	hypothetical protein	245	PA4836.fasta
PA4837		5427716	2127	hypothetical protein	575	PA4837.fasta
PA4838		5429984	1155	hypothetical protein	330	PA4838.fasta
PA4839	speA	5431381	1911	arginine decarboxylase	400	PA4839.fasta
PA4840		5433541	372	translation initiation factor Sui1	80	PA4840.fasta
PA4841		5434116	537	hypothetical protein	180	PA4841.fasta
PA4842		5434656	1071	hypothetical protein	279	PA4842.fasta
PA4843		5436079	1629	two-component response regulator	391	PA4843.fasta
PA4845	dipZ	5439918	1776	thiol:disulfide interchange protein	449	PA4845.fasta
PA4846	aroQ1	5441837	444	3-dehydroquinate dehydratase	59	PA4846.fasta
