GCF name	GCF_001999065	GCF_002214105	GCF_016775745	GCF_018735785	GCF_002214005	GCF_014843335	GCF_003999665	GCF_003390475	GCF_014304775	GCF_001483405	GCF_002213965	GCF_001483425	GCF_018968745	GCF_010442835	GCF_002043045	GCF_001027125	GCF_018336735	GCF_013122235	GCF_002848485	GCF_004771195	GCF_000307065	GCF_002105635	GCF_009730635	GCF_000513595	GCF_000306985	GCF_900231485	GCF_000568475	GCF_013177375	GCF_018336775	GCF_018336655	GCF_002213785	GCF_001047715	GCF_000306905	GCF_900637785	GCF_000307005	GCF_001596775	GCF_001454925	GCF_013177415	GCF_001027065	GCF_000307045	GCF_002213985	GCF_001551855	GCF_000026705	GCF_015583955	GCF_001548635	GCF_002848505	GCF_001454865	GCF_001005985	GCF_008807975	GCF_001188655	GCF_900637775	GCF_018966805	GCF_001998985	GCF_018336755	GCF_002213565	GCF_008807875	GCF_002213585	GCF_003043895	GCF_001952755	GCF_001027085	GCF_008807935	GCF_014983945	GCF_002213765	GCF_018336695	GCF_004101665	GCF_003031955	GCF_002843525	GCF_900275645	GCF_000438645	GCF_003144075	GCF_000258905	GCF_014304695	GCF_018336715	GCF_006364035	GCF_000168595	GCF_002285835	GCF_001889645	GCF_009648595	GCF_002213885	GCF_003812545	GCF_018604305	GCF_018604265	GCF_002831485	GCF_001454845	GCF_004763665	GCF_002213645	GCF_018336675	GCF_003433415	GCF_002116675	GCF_003409075	GCF_001454885	GCF_000195395	GCF_000438725	GCF_018336635	GCF_016802645	GCF_000577745	GCF_001999105	GCF_001999025	GCF_009664755	GCF_000746625	GCF_014843315	GCF_016728025	GCF_000513635	GCF_002214085	GCF_000582845	GCF_002214065	GCF_016775765	GCF_001998945	GCF_002213685	GCF_013389395	GCF_905219375	GCF_000950775	GCF_001548585	GCF_016767835	GCF_002213545	GCF_009648655	GCF_900187225	GCF_018604205	GCF_003032055	GCF_016757715	GCF_002105675	GCF_000438745	GCF_905219385	GCF_002213945	GCF_000307615	GCF_003900515	GCF_001513695	GCF_003030405	GCF_009866905	GCF_002213865	GCF_014987905	GCF_002213805	GCF_009648695	GCF_002214125	GCF_004771175	GCF_002213505	GCF_002557815	GCF_004142705	GCF_018966765	GCF_001188045	GCF_001999005	GCF_008807955	GCF_003031935	GCF_002101275	GCF_001913195	GCF_001999165	GCF_014843295	GCF_016775725	GCF_001999085	GCF_018604325	GCF_002220325	GCF_002105615	GCF_002105715	GCF_009648635	GCF_000513675	GCF_002105655	GCF_002213845	GCF_000613085	GCF_000513695	GCF_001889585	GCF_000022925	GCF_000513615	GCF_000195435	GCF_002214145	GCF_000438625	GCF_000209755	GCF_014304675	GCF_000568935	GCF_000808055	GCF_000168635	GCF_019332005	GCF_000318055	GCF_001999145	GCF_001027245	GCF_900231475	GCF_002848425	GCF_009664735	GCF_000093125	GCF_000307085	GCF_001027165	GCF_018336795	GCF_002213605	GCF_003722375	GCF_018735945	GCF_000438685	GCF_000438705	GCF_002213705	GCF_015689035	GCF_001644625	GCF_001998915	GCF_001027205	GCF_018310555	GCF_018106265	GCF_014983645	GCF_002285655	GCF_002848465	GCF_013177395	GCF_014334275	GCF_002105695	GCF_008807915	GCF_018736025	GCF_000681515	GCF_002214045	GCF_000021185	GCF_014843275	GCF_009866885	GCF_000197755	GCF_000513655	GCF_001952795	GCF_009664775	GCF_000168575	GCF_002213745	GCF_002208215	GCF_009730615	GCF_000438585	GCF_018604185	GCF_002557735	GCF_008807895	GCF_000438665	GCF_000168695	GCF_018604285	GCF_013137935	GCF_000218305	GCF_003032075	GCF_001999125	GCF_003030165	GCF_002025165	GCF_000438605	GCF_000800335	GCF_014983505	GCF_002213905	GCF_003031975	GCF_002969195	GCF_002213825	GCF_006364655	GCF_018604245	GCF_001908335	GCF_001483445	GCF_002213665	GCF_001188025	GCF_000008285	GCF_000196035	GCF_018604225	GCF_009648675	GCF_009648615	GCF_002213925	GCF_018672415	GCF_000600015	GCF_001999045	GCF_000210815	GCF_002213625	GCF_003812565	GCF_003031915	GCF_001952735	GCF_010443035	GCF_002213725	GCF_004768685	GCF_003031895	GCF_902385845	GCF_001952775	GCF_001005925	B33116
GCF_002213965	1018	1173	1010	1031	1010	1195	1689	1113	1687	1688	0	1684	1666	1687	1199	1689	1687	1075	1686	1682	1665	1687	1688	1691	1684	946	1687	1059	1115	1686	1686	1033	1205	1687	1686	1687	1116	1061	1687	1687	1009	1687	954	1691	1180	1686	1665	1686	1663	1669	1689	1667	970	1116	1691	1667	1691	1686	1691	1687	1219	1691	1686	1687	1064	1682	1686	1002	1682	1687	962	1688	1012	1033	1689	1187	1111	1035	1003	1681	1691	1684	1686	1013	1687	1691	1691	1040	1678	1008	1665	1118	1060	1691	1197	1686	1182	1691	1686	1691	1679	1690	1691	1173	1687	1010	1012	1204	1691	1686	1060	946	1185	1203	1691	1036	1687	1684	1116	1685	1684	1063	1060	1003	1014	1687	1691	1117	1118	1682	1691	1686	1176	1687	1212	0	1686	1192	954	1194	1684	1033	1682	1159	1691	1066	1687	1684	1686	1686	1205	1690	1683	1034	1691	1684	1682	1691	1691	1116	1691	1015	1078	1687	1171	1669	1687	1012	1059	1684	1685	1008	1192	1687	1688	1686	1689	1691	944	1172	1687	1691	1002	1684	1196	1063	1691	1664	1686	1686	1687	1686	1008	1064	1192	1686	1061	1063	1689	1663	1010	1058	1691	1669	1188	1685	1192	1691	1691	1686	1686	1686	1192	1688	1192	1060	1686	1685	1009	1687	1682	1063	1669	1686	1687	1686	1117	1689	1014	1117	1691	1686	1686	1686	1115	1686	1177	1691	1691	1058	1007	1685	1686	1035	1033	1003	1685	1008	1119	1686	1691	1661	1113	1691	1669	1691	1689	1113	1173	1691	1176	1033
GCF_001483425	1684	1680	1684	1683	1684	1680	1268	1685	1283	1257	1684	0	1684	1290	1680	1245	1283	1683	1118	1307	1679	1256	1285	1263	1264	1684	1288	1683	1685	1343	1121	1684	1678	1287	1113	1285	1685	1683	1265	1291	1684	1286	1684	1263	1680	1113	1679	1215	1683	1681	1308	1681	1680	1685	1264	1680	1263	1117	1263	1283	1680	1264	1119	1279	1683	1317	1117	1684	1259	1286	1683	1286	1684	1682	1274	1680	1685	1684	1684	1299	1266	35	1119	1684	1294	1261	1265	1682	1455	1684	1679	1685	1683	1266	1680	1314	1680	1264	1344	1259	1691	1259	1263	1680	1287	1684	1685	1680	1261	1150	1683	1684	1680	1683	1262	1684	1286	34	1685	1227	1326	1683	1683	1684	1684	1279	1262	1685	1685	1258	1261	1215	1680	1279	1679	1684	1115	1681	1683	1683	1341	1683	1308	1681	1261	1683	1287	1266	1238	1344	1683	1272	1313	1684	1261	100	1258	1262	1267	1685	1261	1684	1683	1279	1680	1681	1286	1684	1683	1343	1226	1684	1679	1282	1280	1113	1274	1263	1684	1680	1283	1264	1684	76	1681	1683	1263	1679	1145	1215	1280	1114	1684	1683	1680	1114	1683	1683	1248	1683	1682	1683	1263	1681	1681	1116	1681	1263	1261	1121	1118	1119	1680	1283	1681	1683	1118	1046	1683	1284	1308	1683	1681	1111	1257	1319	1685	1271	1685	1685	1261	1300	1116	1215	1685	1343	1680	1266	1261	1683	1684	1110	1315	1684	1684	1684	1234	1684	1685	1114	1263	1682	1685	1261	1681	1263	1242	1685	1680	1263	1680	1682
GCF_018968745	1668	1666	1667	1665	1668	1661	1688	1668	1683	1683	1666	1684	0	1683	1661	1685	1683	1668	1687	1680	1566	1680	1685	1686	1685	1668	1683	1667	1668	1676	1687	1666	1667	1683	1689	1683	1668	1667	1684	1683	1668	1683	1668	1686	1666	1687	1565	1683	1529	1547	1684	1569	1661	1668	1686	1493	1686	1687	1686	1683	1665	1686	1687	1683	1668	1676	1687	1668	1683	1683	1667	1684	1668	1667	1688	1666	1668	1666	1668	1679	1686	1684	1687	1670	1682	1686	1686	1668	1687	1668	1565	1668	1667	1686	1661	1676	1666	1686	1676	1685	1656	1684	1686	1666	1683	1668	1668	1660	1686	1685	1668	1668	1666	1668	1686	1666	1683	1684	1667	1684	1680	1667	1668	1668	1670	1683	1686	1668	1668	1683	1686	1683	1667	1683	1668	1666	1687	1661	1666	1670	1673	1666	1680	1663	1686	1667	1683	1685	1684	1676	1668	1688	1682	1666	1686	1684	1683	1686	1686	1668	1686	1668	1665	1683	1666	1548	1683	1668	1668	1675	1684	1668	1667	1683	1685	1687	1689	1686	1669	1666	1683	1686	1668	1684	1661	1667	1686	1553	1685	1683	1683	1686	1668	1668	1665	1687	1667	1668	1686	1529	1668	1668	1686	1548	1661	1688	1661	1686	1686	1687	1686	1687	1666	1685	1661	1668	1687	1685	1668	1683	1680	1668	1548	1687	1681	1676	1668	1688	1667	1670	1686	1682	1687	1683	1668	1676	1666	1686	1686	1668	1668	1688	1676	1666	1666	1668	1683	1668	1668	1687	1686	1554	1669	1686	1548	1686	1685	1668	1666	1686	1667	1667
GCF_010442835	1686	1683	1686	1685	1686	1682	1302	1688	57	1304	1687	1290	1683	0	1682	1260	61	1685	1294	1326	1682	1309	1313	1295	1285	1686	107	1686	1688	1363	1290	1687	1682	102	1291	70	1688	1686	1300	113	1686	69	1686	1293	1683	1290	1682	1276	1682	1678	169	1683	1683	1688	1296	1682	1295	1299	1296	93	1683	1291	1289	89	1686	1338	1294	1686	1265	72	1685	52	1686	1683	1303	1683	1688	1687	1686	1294	1291	1288	1299	1686	136	1292	1289	1683	1467	1686	1682	1688	1686	1291	1682	1357	1683	1296	1365	1290	1689	1285	1295	1683	103	1686	1687	1682	1292	1280	1686	1686	1683	1685	1292	1687	96	1289	1688	1278	1345	1686	1686	1686	1686	89	1290	1688	1688	1262	1290	1280	1683	95	1684	1687	1294	1684	1684	1685	1356	1685	1327	1683	1292	1686	102	1288	1278	1363	1685	1302	1338	1687	1292	1291	1262	1290	1295	1688	1291	1686	1686	95	1683	1678	67	1686	1686	1357	1280	1685	1683	94	1309	1290	1303	1295	1686	1683	61	1296	1686	1292	1684	1686	1295	1682	1277	1279	73	1289	1685	1686	1683	1292	1686	1686	1270	1682	1686	1686	1296	1678	1684	1291	1684	1295	1292	1288	1294	1289	1683	1312	1684	1686	1300	1295	1686	69	1325	1686	1678	1289	1306	1360	1688	1300	1686	1688	1292	1257	1290	1280	1688	1362	1683	1292	1292	1686	1686	1288	1356	1687	1687	1686	1274	1685	1688	1287	1293	1683	1688	1293	1678	1295	1272	1688	1683	1295	1683	1683
GCF_002043045	1174	1143	1174	1175	1171	21	1683	1199	1682	1683	1199	1680	1661	1682	0	1684	1682	1186	1682	1675	1659	1681	1684	1688	1678	1178	1682	1200	1202	1682	1682	1179	1151	1682	1683	1682	1201	1204	1681	1682	1171	1682	1188	1688	1150	1682	1659	1683	1656	1661	1684	1658	1203	1203	1688	1659	1688	1682	1688	1682	1059	1688	1682	1682	1200	1676	1682	1167	1679	1682	1185	1683	1171	1158	1682	1160	1199	1180	1167	1678	1688	1680	1682	1174	1682	1688	1688	1156	1678	1171	1659	1202	1200	1688	18	1683	1154	1688	1682	1688	1680	1686	1688	1143	1682	1172	1175	80	1688	1681	1197	1183	1157	1120	1688	1181	1682	1680	1201	1681	1677	1202	1197	1167	1175	1682	1688	1204	1205	1679	1688	1683	1147	1682	1127	1199	1682	1159	1183	1106	1678	1180	1675	1065	1688	1202	1682	1678	1681	1682	1119	1684	1677	1179	1688	1680	1679	1688	1688	1201	1688	1175	1213	1682	1143	1661	1682	1170	1196	1679	1681	1169	1166	1682	1684	1682	1683	1688	1181	1147	1682	1688	1167	1680	1163	1201	1688	1660	1681	1683	1682	1682	1170	1199	1166	1682	1202	1199	1684	1656	1169	1198	1688	1661	1155	1683	1159	1688	1688	1682	1682	1682	1164	1684	1159	1197	1682	1681	1173	1682	1675	1201	1661	1682	1681	1683	1204	1683	1173	1204	1688	1683	1682	1683	1201	1682	1153	1688	1688	1198	1165	1683	1683	1180	1179	1167	1679	1169	1209	1682	1688	1656	1199	1688	1661	1688	1684	1199	1143	1688	1147	1159
GCF_001027125	1688	1685	1688	1687	1688	1684	1247	1690	1255	1215	1689	1245	1685	1260	1684	0	1257	1687	1213	1313	1683	1202	1258	1222	1253	1688	1260	1688	1690	1320	1215	1689	1683	1259	1215	1255	1690	1688	1260	1263	1688	1256	1688	1225	1685	1214	1683	1117	1684	1682	1285	1684	1685	1690	1223	1680	1222	1219	1223	1255	1685	1225	1214	1255	1688	1312	1213	1688	1239	1254	1687	1257	1688	1686	1257	1685	1690	1689	1688	1237	1225	1238	1219	1688	1266	1220	1223	1686	1455	1688	1683	1690	1688	1225	1684	1325	1685	1224	1320	1221	1690	495	1222	1685	1259	1688	1689	1684	1221	1218	1688	1688	1685	1687	1222	1689	1260	1238	1690	1121	1306	1688	1688	1688	1688	1254	1223	1690	1690	1243	1223	1117	1685	1251	1684	1689	1212	1686	1687	1687	1322	1687	1313	1685	1221	1688	1259	1255	1241	1319	1687	1251	1284	1689	1220	1242	1243	1224	1225	1690	1220	1688	1688	1251	1685	1682	1256	1688	1688	1329	1124	1688	1685	1258	1255	1214	1252	1222	1688	1685	1257	1223	1688	1241	1686	1688	1222	1685	1215	1124	1252	1214	1688	1688	1685	1210	1688	1688	340	1684	1688	1688	1223	1682	1686	1217	1686	1222	1220	1213	1216	1214	1685	1257	1686	1688	1216	1268	1688	1258	1316	1688	1682	1212	1197	1327	1690	1249	1688	1690	1220	1271	1211	1117	1690	1319	1685	1224	1220	1688	1688	1213	1325	1689	1689	1688	1232	1688	1690	1212	1223	1682	1690	1221	1682	1222	1235	1690	1685	1222	1685	1686
GCF_018336735	1686	1683	1686	1685	1686	1682	1296	1688	40	1298	1687	1283	1683	61	1682	1257	0	1685	1288	1318	1682	1306	1304	1290	1277	1686	99	1686	1688	1359	1284	1687	1682	94	1286	39	1688	1686	1292	105	1686	39	1686	1288	1683	1284	1682	1269	1682	1678	161	1683	1683	1688	1291	1682	1290	1293	1291	79	1683	1286	1283	74	1686	1332	1288	1686	1262	41	1685	52	1686	1683	1297	1683	1688	1687	1686	1285	1287	1281	1293	1686	120	1287	1285	1683	1465	1686	1682	1688	1686	1287	1682	1352	1683	1291	1361	1285	1689	1281	1290	1683	95	1686	1687	1682	1287	1274	1686	1686	1683	1685	1287	1687	84	1282	1688	1272	1341	1686	1686	1686	1686	75	1285	1688	1688	1259	1285	1273	1683	82	1684	1687	1288	1684	1685	1685	1354	1685	1319	1683	1287	1686	94	1280	1273	1359	1685	1296	1334	1687	1287	1284	1259	1286	1292	1688	1286	1686	1686	82	1683	1678	52	1686	1686	1354	1274	1686	1683	82	1300	1284	1297	1290	1686	1683	0	1291	1686	1285	1684	1686	1290	1682	1271	1272	60	1283	1686	1686	1683	1286	1686	1686	1266	1682	1686	1686	1291	1678	1684	1285	1684	1290	1287	1284	1288	1283	1683	1303	1684	1686	1294	1289	1686	56	1317	1686	1678	1283	1302	1355	1688	1293	1686	1688	1287	1249	1284	1273	1688	1358	1683	1287	1287	1686	1686	1282	1351	1687	1687	1686	1269	1686	1688	1283	1288	1683	1688	1288	1678	1290	1265	1688	1683	1290	1683	1683
GCF_013122235	1036	1198	1022	1090	1023	1186	1686	1107	1685	1686	1075	1683	1668	1685	1186	1687	1685	0	1685	1678	1666	1684	1688	1690	1683	1078	1685	1112	1104	1685	1685	963	1199	1685	1684	1685	1109	1114	1684	1685	1022	1685	1094	1690	1203	1685	1666	1685	1663	1665	1687	1665	1102	1105	1690	1667	1690	1685	1690	1685	1199	1690	1685	1685	1113	1679	1685	1019	1682	1685	1089	1686	1024	1080	1685	1202	1103	961	1022	1680	1690	1683	1685	1029	1685	1690	1690	1081	1678	1023	1666	1111	1114	1690	1189	1685	1209	1690	1685	1690	1680	1689	1690	1198	1685	1024	1026	1194	1690	1684	1111	1085	1197	1208	1690	963	1685	1683	1106	1685	1680	1115	1111	1022	1030	1685	1690	1109	1109	1682	1690	1685	1198	1685	1216	1075	1685	1195	1087	1192	1681	1093	1678	1184	1690	1113	1685	1683	1684	1685	1210	1687	1681	963	1690	1683	1682	1690	1689	1107	1690	1027	1129	1685	1193	1665	1685	1028	1109	1681	1685	1023	1211	1685	1688	1685	1686	1690	1084	1190	1685	1690	1019	1683	1203	1114	1690	1665	1684	1685	1685	1685	1035	1112	1203	1685	1116	1111	1687	1663	1026	1112	1690	1665	1195	1686	1198	1690	1690	1685	1685	1685	1206	1688	1195	1111	1685	1684	1022	1685	1678	1114	1665	1685	1684	1685	1108	1686	1027	1109	1690	1687	1685	1685	1107	1685	1197	1690	1690	1112	1023	1686	1685	961	962	1022	1682	1023	1119	1685	1690	1660	1106	1690	1665	1690	1687	1107	1198	1690	1198	1081
GCF_002848485	1686	1683	1686	1685	1686	1682	1249	1687	1290	1238	1686	1118	1687	1294	1682	1213	1288	1685	0	1314	1685	1252	1225	1169	1275	1686	1293	1685	1687	1313	65	1686	1682	1292	66	1291	1687	1685	1280	1296	1686	1292	1686	1164	1683	60	1685	1206	1686	1685	1315	1685	1682	1687	1170	1685	1169	36	1169	1288	1682	1164	67	1288	1685	1335	9	1686	1282	1290	1685	1292	1686	1683	1258	1683	1687	1686	1686	1288	1171	1113	38	1686	1298	1168	1170	1683	1453	1686	1685	1687	1685	1171	1682	1330	1683	1171	1315	1165	1691	1243	1170	1683	1292	1686	1687	1682	1168	623	1685	1686	1683	1685	1170	1686	1292	1114	1687	1210	1320	1685	1685	1686	1686	1286	1163	1687	1687	1281	1164	1207	1683	1286	1682	1686	38	1683	1685	1685	1328	1685	1313	1683	1168	1685	1292	1276	1243	1314	1685	1251	1311	1686	1168	1122	1281	1162	1171	1687	1168	1686	1685	1286	1683	1685	1291	1686	1685	1332	1211	1686	1683	1292	1220	61	1251	1169	1686	1683	1288	1171	1686	1118	1683	1685	1169	1688	614	1209	1288	91	1686	1685	1683	15	1685	1685	1213	1686	1686	1685	1169	1685	1683	162	1683	1169	1168	84	74	67	1683	1223	1683	1685	34	1003	1686	1294	1315	1685	1685	60	1249	1334	1687	1249	1687	1687	1168	1320	67	1207	1687	1313	1683	1165	1168	1685	1686	142	1331	1686	1686	1686	1254	1686	1687	74	1168	1684	1687	1168	1685	1169	1222	1687	1683	1169	1683	1683
GCF_004771195	1680	1676	1680	1679	1680	1675	1306	1681	1321	1340	1682	1307	1680	1326	1675	1313	1318	1678	1314	0	1673	1333	1360	1336	1321	1680	1324	1682	1681	1236	1315	1680	1677	1323	1316	1319	1681	1682	1307	1326	1680	1320	1680	1335	1676	1313	1673	1303	1677	1673	1346	1676	1677	1681	1337	1674	1336	1317	1337	1321	1678	1335	1314	1319	1682	660	1315	1680	1321	1318	1679	1323	1680	1677	1312	1676	1681	1680	1680	1329	1334	1304	1316	1680	1332	1334	1334	1677	1467	1680	1673	1681	1682	1334	1675	1243	1676	1337	1236	1333	1689	1355	1336	1676	1323	1680	1681	1675	1334	1311	1682	1680	1676	1680	1334	1680	1324	1304	1681	1319	1325	1682	1682	1680	1680	1320	1335	1681	1681	1321	1334	1305	1676	1318	1663	1682	1315	1678	1679	1678	1217	1679	42	1678	1334	1682	1323	1319	1303	1236	1680	1309	1258	1680	1334	1302	1321	1334	1339	1681	1334	1680	1681	1318	1676	1673	1321	1680	1682	1215	1322	1680	1676	1325	1356	1313	1312	1336	1680	1676	1318	1338	1680	1304	1678	1682	1336	1679	1310	1305	1319	1314	1680	1682	1676	1313	1682	1682	1333	1677	1680	1682	1337	1673	1678	1321	1678	1336	1334	1316	1318	1314	1676	1358	1678	1682	1316	1314	1680	1320	40	1682	1673	1312	1331	1247	1681	1308	1681	1681	1334	1328	1317	1305	1681	1236	1676	1338	1334	1682	1680	1318	1243	1680	1680	1680	1296	1680	1681	1314	1336	1678	1681	1334	1673	1336	1299	1681	1676	1336	1676	1677
GCF_000307065	1664	1663	1664	1665	1664	1659	1686	1667	1682	1680	1665	1679	1566	1682	1659	1683	1682	1666	1685	1673	0	1677	1682	1684	1682	1663	1682	1665	1667	1675	1685	1664	1667	1682	1687	1682	1667	1665	1680	1682	1664	1682	1663	1684	1663	1685	10	1678	1566	1556	1682	1541	1660	1667	1684	1558	1684	1685	1684	1682	1665	1684	1685	1682	1666	1670	1685	1664	1682	1682	1661	1683	1664	1664	1686	1662	1667	1664	1664	1674	1684	1679	1685	1665	1682	1684	1684	1664	1688	1664	12	1667	1665	1684	1659	1677	1663	1684	1676	1683	1656	1681	1684	1663	1682	1664	1664	1658	1684	1684	1666	1663	1663	1664	1684	1664	1682	1679	1667	1680	1680	1665	1666	1664	1665	1682	1684	1667	1667	1682	1684	1678	1664	1682	1664	1665	1685	1662	1662	1666	1669	1665	1673	1662	1684	1665	1682	1682	1683	1675	1664	1686	1676	1664	1684	1679	1682	1684	1683	1667	1684	1664	1664	1682	1663	1555	1682	1663	1666	1671	1680	1664	1664	1682	1682	1685	1687	1684	1664	1663	1682	1684	1664	1679	1662	1665	1684	1546	1684	1678	1682	1685	1664	1666	1663	1685	1666	1666	1684	1566	1664	1666	1684	1555	1662	1687	1661	1684	1684	1685	1685	1685	1663	1682	1662	1666	1685	1681	1664	1682	1673	1666	1555	1685	1678	1677	1667	1686	1664	1668	1684	1678	1685	1678	1667	1675	1663	1684	1684	1666	1664	1687	1677	1664	1664	1664	1679	1664	1667	1685	1684	1169	1667	1684	1554	1684	1683	1667	1663	1684	1664	1663
GCF_002105635	1685	1682	1684	1684	1685	1681	1270	1686	1307	1076	1687	1256	1680	1309	1681	1202	1306	1684	1252	1333	1677	0	1308	1266	1251	1685	1315	1686	1687	1341	1254	1686	1681	1314	1251	1305	1687	1685	1295	1315	1685	1305	1685	1267	1682	1250	1677	1253	1678	1676	1331	1680	1682	1687	1267	1674	1266	1255	1267	1310	1683	1264	1252	1309	1686	1342	1253	1685	1278	1305	1684	1308	1685	1683	1276	1682	1687	1686	1685	1273	1268	1252	1253	1685	1315	1266	1267	1683	1470	1685	1677	1687	1686	1268	1680	1325	1682	1268	1340	1264	1687	1207	1266	1682	1314	1685	1685	1680	1264	1259	1686	1685	1682	1685	1264	1686	1311	1253	1687	1233	1328	1685	1686	1685	1685	1308	1264	1687	1687	1280	1267	1251	1683	1306	1681	1687	1252	1684	1682	1684	1343	1684	1331	1682	1266	1686	1314	1247	1265	1340	1685	1272	1312	1686	1266	1262	1280	1263	1270	1687	1266	1685	1684	1306	1682	1676	1311	1684	1686	1347	1235	1685	1681	1312	1306	1250	1277	1266	1685	1682	1306	1267	1685	1252	1684	1686	1266	1679	1257	1253	1305	1248	1685	1686	1681	1251	1685	1686	1204	1678	1685	1686	1267	1675	1684	1250	1684	1266	1266	1253	1250	1252	1682	1309	1684	1686	1253	1246	1685	1309	1332	1686	1676	1249	67	1326	1686	1271	1686	1687	1266	1310	1249	1251	1686	1340	1681	1268	1266	1686	1685	1248	1324	1686	1686	1685	1285	1685	1687	1252	1266	1682	1687	1265	1676	1266	1283	1687	1682	1266	1683	1683
GCF_009730635	1687	1685	1688	1687	1688	1684	1279	1688	1306	1284	1688	1285	1685	1313	1684	1258	1304	1688	1225	1360	1682	1308	0	1268	1245	1688	1307	1687	1688	1355	1227	1688	1683	1306	1228	1305	1688	1687	1256	1312	1688	1306	1688	1269	1685	1226	1682	1247	1684	1683	1325	1683	1683	1688	1269	1683	1268	1230	1268	1304	1685	1270	1224	1303	1687	1352	1225	1688	1295	1304	1687	1311	1688	1685	1284	1685	1688	1688	1688	1303	1274	1279	1230	1688	1313	1267	1274	1685	1472	1688	1682	1688	1687	1274	1684	1375	1685	1273	1352	1264	1691	1294	1268	1685	1306	1688	1689	1684	1268	1193	1687	1688	1685	1687	1267	1688	1305	1280	1688	1240	1306	1687	1687	1688	1688	1302	1272	1688	1688	1296	1268	1247	1685	1300	1684	1688	1228	1685	1687	1687	1351	1687	1357	1685	1267	1687	1306	1244	1234	1353	1687	1284	1338	1688	1267	1286	1296	1270	1272	1688	1267	1688	1687	1300	1685	1683	1305	1687	1687	1349	1245	1688	1685	1307	38	1225	1283	1268	1688	1685	1304	1270	1688	1284	1685	1687	1268	1686	1190	1252	1303	1217	1688	1687	1685	1225	1686	1687	1270	1684	1688	1687	1268	1683	1685	1224	1685	1268	1267	1225	1231	1224	1685	22	1685	1687	1227	1259	1688	1307	1359	1687	1683	1227	1306	1378	1688	1283	1689	1688	1267	1298	1219	1247	1688	1353	1685	1271	1267	1687	1688	1221	1375	1688	1688	1688	1248	1688	1688	1225	1270	1681	1688	1268	1683	1268	1281	1688	1685	1268	1685	1685
GCF_000513595	1691	1688	1691	1691	1691	1688	1263	1692	1294	1279	1691	1263	1686	1295	1688	1222	1290	1690	1169	1336	1684	1266	1268	0	1225	1691	1297	1690	1692	1329	1173	1691	1688	1296	1172	1292	1692	1690	1280	1300	1691	1292	1691	63	1688	1173	1684	1203	1686	1684	1315	1686	1688	1692	1	1682	0	1172	1	1289	1688	67	1172	1290	1690	1342	1168	1691	1221	1293	1690	1295	1691	1690	1269	1688	1692	1691	1691	1278	79	1258	1174	1691	1303	12	76	1690	1468	1691	1684	1692	1690	79	1688	1341	1688	26	1330	37	1690	1225	1	1688	1296	1691	1692	1688	7	1179	1690	1691	1688	1690	14	1691	1292	1259	1692	1239	1332	1690	1690	1691	1691	1290	66	1692	1692	1224	63	1204	1688	1292	1687	1691	1170	1688	1690	1690	1323	1691	1337	1689	12	1690	1296	1222	1236	1329	1690	1261	1326	1691	12	1261	1224	60	14	1692	14	1691	1690	1292	1688	1684	1293	1691	1690	1322	1243	1691	1688	1292	1265	1172	1267	0	1691	1688	1290	2	1691	1261	1688	1690	1	1685	1176	1208	1291	1165	1691	1690	1688	1166	1690	1690	1217	1686	1691	1690	1	1684	1688	1176	1688	0	13	1170	1173	1172	1688	1268	1688	1690	1173	1196	1691	1293	1340	1690	1684	1173	1266	1346	1692	1262	1691	1692	12	1311	1168	1204	1692	1329	1688	69	12	1690	1691	1174	1343	1691	1691	1691	1245	1691	1692	1169	16	1685	1692	13	1684	1	1236	1692	1688	0	1688	1690
GCF_000306985	1683	1680	1683	1682	1683	1678	1259	1685	1278	1256	1684	1264	1685	1285	1678	1253	1277	1683	1275	1321	1682	1251	1245	1225	0	1683	1284	1683	1685	1366	1276	1684	1679	1284	1272	1278	1685	1683	1262	1288	1683	1279	1683	1225	1680	1270	1682	1245	1682	1683	1306	1685	1680	1685	1226	1686	1225	1280	1225	1282	1680	1229	1276	1279	1683	1334	1275	1683	1270	1277	1682	1283	1683	1680	1267	1680	1685	1684	1683	1278	1231	1258	1279	1683	1292	1225	1230	1680	1470	1683	1682	1685	1683	1231	1678	1376	1680	1230	1366	1225	1691	1273	1225	1680	1283	1683	1684	1678	1225	1269	1683	1683	1680	1682	1227	1684	1284	1257	1685	1167	1322	1683	1683	1683	1683	1280	1225	1685	1685	1272	1224	1245	1680	1279	1677	1684	1275	1681	1682	1682	1352	1682	1322	1680	1226	1683	1283	77	1229	1366	1682	1268	1312	1684	1225	1264	1272	1223	1229	1685	1225	1683	1682	1279	1680	1683	1280	1683	1683	1349	1171	1683	1680	1285	1243	1270	1265	1225	1683	1680	1277	1226	1683	1259	1681	1683	1225	1683	1268	1243	1280	1272	1683	1683	1680	1274	1683	1683	1271	1682	1683	1683	1225	1683	1681	1271	1681	1225	1225	1274	1279	1276	1680	1245	1681	1683	1279	1237	1683	1281	1321	1683	1683	1270	1244	1379	1685	1262	1683	1685	1225	1298	1275	1245	1685	1365	1680	1224	1225	1683	1683	1270	1377	1684	1684	1683	1242	1683	1685	1272	1226	1683	1685	1227	1683	1225	1250	1685	1680	1225	1680	1680
