Locus	Gene	Start	Length	Product	Allele Count	Alleles
SACOL1593		1625947	1473	glycine dehydrogenase subunit 2	1477	SACOL1593.fasta
SACOL1595	gcvT	1628778	1092	glycine cleavage system aminomethyltransferase T	1138	SACOL1595.fasta
SACOL1596	aroK	1630028	525	shikimate kinase	645	SACOL1596.fasta
SACOL1597		1630785	498	hypothetical protein	700	SACOL1597.fasta
SACOL1598		1631486	447	hypothetical protein	582	SACOL1598.fasta
SACOL1600		1632235	1071	competence protein ComGB	1320	SACOL1600.fasta
SACOL1602		1634303	624	metallo-beta-lactamase	769	SACOL1602.fasta
SACOL1603		1634923	330	hypothetical protein	318	SACOL1603.fasta
SACOL1604	glk	1635252	987	glucokinase	831	SACOL1604.fasta
SACOL1606		1636419	1464	rhomboid family protein	1553	SACOL1606.fasta
SACOL1607		1637894	540	5-formyltetrahydrofolate cyclo-ligase	561	SACOL1607.fasta
SACOL1608	rpmG	1638642	150	50S ribosomal protein L33	141	SACOL1608.fasta
SACOL1609	pbp3	1638904	2076	penicillin-binding protein 3	2135	SACOL1609.fasta
SACOL1610	sodA2	1641100	600	superoxide dismutase	752	SACOL1610.fasta
SACOL1612		1642372	864	ABC transporter permease	812	SACOL1612.fasta
SACOL1613		1643277	786	ABC transporter ATP-binding protein	808	SACOL1613.fasta
SACOL1614	nfo	1644188	891	endonuclease IV	901	SACOL1614.fasta
SACOL1615		1645088	1347	DEAD/DEAH box helicase	1521	SACOL1615.fasta
SACOL1616		1646548	1101	hypothetical protein	1148	SACOL1616.fasta
SACOL1617		1647651	678	hypothetical protein	774	SACOL1617.fasta
SACOL1618	rpoD	1648459	1107	RNA polymerase sigma factor RpoD	841	SACOL1618.fasta
SACOL1620		1651649	819	hypothetical protein	783	SACOL1620.fasta
SACOL1621		1652478	540	hypothetical protein	450	SACOL1621.fasta
SACOL1622	glyS	1653436	1392	glycyl-tRNA synthetase	1146	SACOL1622.fasta
SACOL1623		1654977	753	RecO family DNA repair protein	891	SACOL1623.fasta
SACOL1624	era	1655751	900	GTP-binding protein Era	906	SACOL1624.fasta
SACOL1625	cdd	1656651	405	cytidine deaminase	455	SACOL1625.fasta
SACOL1626	dgkA	1657066	345	diacylglycerol kinase	351	SACOL1626.fasta
SACOL1627		1657413	468	hypothetical protein	487	SACOL1627.fasta
SACOL1628		1657881	921	PhoH family protein	824	SACOL1628.fasta
SACOL1629		1659132	699	hypothetical protein	787	SACOL1629.fasta
SACOL1630		1659847	990	hypothetical protein	742	SACOL1630.fasta
SACOL1631		1660854	708	hypothetical protein	913	SACOL1631.fasta
SACOL1632	rpsU	1661781	177	30S ribosomal protein S21	105	SACOL1632.fasta
SACOL1633		1662250	1347	hypothetical protein	1299	SACOL1633.fasta
SACOL1634		1663603	753	16S ribosomal RNA methyltransferase RsmE	801	SACOL1634.fasta
SACOL1635	prmA	1664357	939	50S ribosomal protein L11 methyltransferase	1180	SACOL1635.fasta
SACOL1636	dnaJ	1665299	1140	chaperone protein DnaJ	1388	SACOL1636.fasta
SACOL1637	dnaK	1666574	1833	molecular chaperone DnaK	1750	SACOL1637.fasta
SACOL1638	grpE	1668475	627	heat shock protein GrpE	669	SACOL1638.fasta
SACOL1639	hrcA	1669133	978	heat-inducible transcription repressor HrcA	1011	SACOL1639.fasta
SACOL1640		1670210	1158	coproporphyrinogen III oxidase	1303	SACOL1640.fasta
SACOL1641	lepA	1671897	1824	GTP-binding protein LepA	1742	SACOL1641.fasta
SACOL1642	rpsT	1674066	252	30S ribosomal protein S20	188	SACOL1642.fasta
SACOL1643	holA	1674362	975	DNA polymerase III subunit delta	1045	SACOL1643.fasta
SACOL1644		1675393	2148	competence protein ComEC/Rec2	2442	SACOL1644.fasta
SACOL1645		1677599	432	comE operon protein 2	310	SACOL1645.fasta
SACOL1646	comEA	1678152	687	comE operon protein 1-like protein	923	SACOL1646.fasta
SACOL1647		1678878	717	hypothetical protein	732	SACOL1647.fasta
SACOL1648		1679597	354	hypothetical protein	349	SACOL1648.fasta
SACOL1649		1679951	585	hypothetical protein	568	SACOL1649.fasta
SACOL1651		1681097	291	hypothetical protein	338	SACOL1651.fasta
SACOL1652	aroE	1681391	807	shikimate 5-dehydrogenase	877	SACOL1652.fasta
SACOL1653		1682211	1101	GTP-binding protein YqeH	1193	SACOL1653.fasta
SACOL1654		1683312	528	HAD superfamily hydrolase	483	SACOL1654.fasta
SACOL1655	mtn	1683859	687	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	736	SACOL1655.fasta
SACOL1656		1684859	270	hypothetical protein	359	SACOL1656.fasta
SACOL1657		1685330	705	enterotoxin type A	713	SACOL1657.fasta
SACOL1659		1688005	1230	hypothetical protein	1436	SACOL1659.fasta
SACOL1660		1689247	753	LamB/YcsF family protein	890	SACOL1660.fasta
SACOL1661		1689999	1362	acetyl-CoA carboxylase, biotin carboxylase	1757	SACOL1661.fasta
SACOL1662		1691374	450	acetyl-CoA carboxylase, biotin carboxyl carrier protein	584	SACOL1662.fasta
SACOL1663		1691825	1011	hypothetical protein	1256	SACOL1663.fasta
SACOL1665	greA	1693885	477	transcription elongation factor GreA	295	SACOL1665.fasta
SACOL1666	udk	1694389	624	uridine kinase	434	SACOL1666.fasta
SACOL1667		1695012	1269	U32 family peptidase	1255	SACOL1667.fasta
SACOL1668		1696292	924	U32 family peptidase	958	SACOL1668.fasta
SACOL1669		1697218	639	O-methyltransferase	606	SACOL1669.fasta
SACOL1670		1698141	309	hypothetical protein	251	SACOL1670.fasta
SACOL1671		1698464	429	Holliday junction resolvase-like protein	271	SACOL1671.fasta
SACOL1672		1698896	261	hypothetical protein	225	SACOL1672.fasta
SACOL1673	alaS	1699219	2631	alanyl-tRNA synthetase	2295	SACOL1673.fasta
SACOL1674		1702192	2478	recombinase D	2342	SACOL1674.fasta
SACOL1675		1704671	669	TPR domain-containing protein	801	SACOL1675.fasta
SACOL1676	mnmA	1705801	1119	tRNA-specific 2-thiouridylase MnmA	1080	SACOL1676.fasta
SACOL1677		1706920	1143	class V aminotransferase	974	SACOL1677.fasta
SACOL1678		1708374	1014	luciferase	1327	SACOL1678.fasta
SACOL1679		1709624	147	hypothetical protein	183	SACOL1679.fasta
SACOL1681		1710092	423	Rrf2 family protein	344	SACOL1681.fasta
SACOL1682		1710599	1275	recombination factor protein RarA	1348	SACOL1682.fasta
SACOL1683		1712034	774	hypothetical protein	754	SACOL1683.fasta
SACOL1685	aspS	1713268	1767	aspartyl-tRNA synthetase	1606	SACOL1685.fasta
SACOL1686	hisS	1715050	1263	histidyl-tRNA synthetase	1072	SACOL1686.fasta
SACOL1687		1716773	876	N-acetylmuramoyl-L-alanine amidase	1067	SACOL1687.fasta
SACOL1688		1717645	453	D-tyrosyl-tRNA(Tyr) deacylase	441	SACOL1688.fasta
SACOL1689	relA2	1718109	2190	GTP pyrophosphokinase	1940	SACOL1689.fasta
SACOL1690	apt	1720726	519	adenine phosphoribosyltransferase	476	SACOL1690.fasta
SACOL1691	recJ	1721266	2274	single-stranded-DNA-specific exonuclease RecJ	2303	SACOL1691.fasta
SACOL1692		1723742	2280	bifunctional preprotein translocase subunit SecD/SecF	2124	SACOL1692.fasta
SACOL1693	yajC	1726296	261	preprotein translocase, YajC subunit	244	SACOL1693.fasta
SACOL1694	tgt	1726575	1140	queuine tRNA-ribosyltransferase	1239	SACOL1694.fasta
SACOL1695	queA	1727737	1026	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1058	SACOL1695.fasta
SACOL1696	ruvB	1728764	1005	Holliday junction DNA helicase RuvB	885	SACOL1696.fasta
SACOL1697	ruvA	1729800	603	Holliday junction DNA helicase RuvA	516	SACOL1697.fasta
SACOL1698		1730416	459	hypothetical protein	548	SACOL1698.fasta
SACOL1699	obgE	1730884	1293	GTPase ObgE	1396	SACOL1699.fasta
SACOL1700	rpmA	1732531	285	50S ribosomal protein L27	180	SACOL1700.fasta
SACOL1701		1732827	321	hypothetical protein	280	SACOL1701.fasta
SACOL1702	rplU	1733153	309	50S ribosomal protein L21	341	SACOL1702.fasta
SACOL1703		1733628	531	rod shape-determining protein MreD	710	SACOL1703.fasta
SACOL1704	mreC	1734158	843	rod shape-determining protein MreC	946	SACOL1704.fasta
SACOL1705		1735393	474	hypothetical protein	475	SACOL1705.fasta
SACOL1706		1736340	285	hypothetical protein	380	SACOL1706.fasta
SACOL1708		1737375	708	type III leader peptidase	964	SACOL1708.fasta
SACOL1709	folC	1738352	1272	folylpolyglutamate synthase/dihydrofolate synthase	1187	SACOL1709.fasta
SACOL1710	valS	1739636	2631	valyl-tRNA synthetase	2333	SACOL1710.fasta
SACOL1711		1742669	561	DNA-3-methyladenine glycosylase	750	SACOL1711.fasta
SACOL1712		1743452	1074	abrB protein	1196	SACOL1712.fasta
SACOL1714	hemL1	1744721	1287	glutamate-1-semialdehyde aminotransferase	1234	SACOL1714.fasta
SACOL1715	hemB	1746055	975	delta-aminolevulinic acid dehydratase	964	SACOL1715.fasta
SACOL1716	hemD	1747032	669	uroporphyrinogen III synthase	684	SACOL1716.fasta
SACOL1717	hemC	1747722	927	porphobilinogen deaminase	876	SACOL1717.fasta
SACOL1718		1748690	816	hemX protein	812	SACOL1718.fasta
SACOL1719	hemA	1749527	1347	glutamyl-tRNA reductase	1279	SACOL1719.fasta
SACOL1720	engB	1751090	591	ribosome biogenesis GTP-binding protein YsxC	634	SACOL1720.fasta
SACOL1721	clpX	1751834	1263	ATP-dependent protease ATP-binding subunit ClpX	1149	SACOL1721.fasta
SACOL1722	tig	1753247	1302	trigger factor	1469	SACOL1722.fasta
SACOL1723		1754711	930	hypothetical protein	1069	SACOL1723.fasta
SACOL1724		1755659	609	MutT/nudix family protein	621	SACOL1724.fasta
SACOL1725	rplT	1756409	357	50S ribosomal protein L20	345	SACOL1725.fasta
SACOL1726	rpmI	1756812	201	50S ribosomal protein L35	185	SACOL1726.fasta
SACOL1727	infC	1757041	528	translation initiation factor IF-3	486	SACOL1727.fasta
SACOL1728		1757797	1494	amino acid permease	1517	SACOL1728.fasta
SACOL1729	thrS	1759716	1938	threonyl-tRNA synthetase	1898	SACOL1729.fasta
SACOL1731	dnaI	1762066	921	primosomal protein DnaI	928	SACOL1731.fasta
SACOL1732		1762986	1401	replication initiation and membrane attachment protein	1416	SACOL1732.fasta
SACOL1733	nrdR	1764387	471	transcriptional regulator NrdR	365	SACOL1733.fasta
SACOL1734	gapA2	1765067	1026	glyceraldehyde 3-phosphate dehydrogenase 2	1029	SACOL1734.fasta
SACOL1735	coaE	1766262	624	dephospho-CoA kinase	673	SACOL1735.fasta
SACOL1736	fpg	1766901	873	formamidopyrimidine-DNA glycosylase	1260	SACOL1736.fasta
SACOL1737	polA	1767789	2631	DNA polymerase I	2502	SACOL1737.fasta
SACOL1738		1770713	1488	hypothetical protein	1721	SACOL1738.fasta
SACOL1739		1772699	1665	sensory box histidine kinase PhoR	1615	SACOL1739.fasta
SACOL1740	phoP	1774360	705	alkaline phosphatase synthesis transcriptional regulatory protein	648	SACOL1740.fasta
SACOL1742	gltA	1776771	1122	citrate synthase	1176	SACOL1742.fasta
SACOL1745	pyk	1781926	1758	pyruvate kinase	1368	SACOL1745.fasta
SACOL1746	pfkA	1783705	969	6-phosphofructokinase	644	SACOL1746.fasta
SACOL1747	accA	1784942	945	acetyl-CoA carboxylase carboxyltransferase subunit alpha	885	SACOL1747.fasta
SACOL1748	accD	1785886	858	acetyl-CoA carboxylase subunit beta	666	SACOL1748.fasta
SACOL1750	dnaE	1788617	3198	DNA polymerase III subunit alpha	2896	SACOL1750.fasta
SACOL1751		1791835	942	hypothetical protein	804	SACOL1751.fasta
SACOL1752		1793037	1299	hypothetical protein	1133	SACOL1752.fasta
SACOL1753		1794540	414	universal stress protein	329	SACOL1753.fasta
SACOL1756	pepQ	1796121	1056	proline dipeptidase	1120	SACOL1756.fasta
SACOL1758	ald2	1797492	1119	alanine dehydrogenase	1348	SACOL1758.fasta
SACOL1759		1798751	501	universal stress protein	342	SACOL1759.fasta
SACOL1760	ackA	1799497	1203	acetate kinase	1201	SACOL1760.fasta
SACOL1761		1800787	948	hypothetical protein	1098	SACOL1761.fasta
SACOL1762	tpx	1801857	495	thiol peroxidase	555	SACOL1762.fasta
SACOL1763		1802449	771	hypothetical protein	1044	SACOL1763.fasta
SACOL1764	thiI	1803263	1224	thiamine biosynthesis protein ThiI	1247	SACOL1764.fasta
SACOL1767		1805997	1695	septation ring formation regulator EzrA	1584	SACOL1767.fasta
SACOL1768		1807828	465	GAF domain-containing protein	591	SACOL1768.fasta
SACOL1769	rpsD	1808536	603	30S ribosomal protein S4	487	SACOL1769.fasta
SACOL1770		1809354	744	glycerophosphoryl diester phosphodiesterase	927	SACOL1770.fasta
SACOL1771		1810177	447	OsmC/Ohr family protein	544	SACOL1771.fasta
SACOL1773	serA	1811884	1605	D-3-phosphoglycerate dehydrogenase	1963	SACOL1773.fasta
SACOL1774		1813638	1131	HAD superfamily hydrolase	1215	SACOL1774.fasta
SACOL1775		1814875	1467	PTS system, IIBC components	1597	SACOL1775.fasta
SACOL1776		1816469	618	1-acyl-sn-glycerol-3-phosphate acyltransferase	530	SACOL1776.fasta
SACOL1777		1817258	1275	serine protease HtrA	1116	SACOL1777.fasta
SACOL1778	tyrS	1818626	1263	tyrosyl-tRNA synthetase	1065	SACOL1778.fasta
SACOL1779		1820270	906	transglycosylase domain-containing protein	808	SACOL1779.fasta
SACOL1781		1821378	2688	cell wall surface anchor family protein	1989	SACOL1781.fasta
SACOL1782	fhs	1824399	1668	formate--tetrahydrofolate ligase	1689	SACOL1782.fasta
SACOL1783	acs	1826506	1707	acetyl-CoA synthetase	1968	SACOL1783.fasta
SACOL1784	acuA	1828381	633	acetoin utilization protein AcuA	958	SACOL1784.fasta
SACOL1785	acuC	1829038	1170	acetoin utilization protein AcuC	1404	SACOL1785.fasta
SACOL1786	ccpA	1830305	990	catabolite control protein A	734	SACOL1786.fasta
SACOL1787		1831834	1092	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase	897	SACOL1787.fasta
SACOL1789		1835216	492	hypothetical protein	440	SACOL1789.fasta
SACOL1790	murC	1835781	1314	UDP-N-acetylmuramate--L-alanine ligase	1059	SACOL1790.fasta
SACOL1791		1837118	3825	FtsK/SpoIIIE family protein	3822	SACOL1791.fasta
SACOL1793		1841588	858	hypothetical protein	877	SACOL1793.fasta
SACOL1794		1842545	312	thioredoxin	311	SACOL1794.fasta
SACOL1795	pepA1	1842921	1077	glutamyl aminopeptidase	1142	SACOL1795.fasta
SACOL1796		1844084	312	hypothetical protein	311	SACOL1796.fasta
SACOL1797		1844520	777	metallo-beta-lactamase	1017	SACOL1797.fasta
SACOL1798	trmB	1845832	645	tRNA (guanine-N(7)-)-methyltransferase	735	SACOL1798.fasta
SACOL1799		1846491	792	hypothetical protein	653	SACOL1799.fasta
SACOL1800	dat	1847832	849	D-alanine aminotransferase	985	SACOL1800.fasta
SACOL1801		1848684	1410	dipeptidase PepV	1335	SACOL1801.fasta
SACOL1802		1851013	423	hypothetical protein	484	SACOL1802.fasta
SACOL1803		1851452	696	pseudouridine synthase 1 protein	850	SACOL1803.fasta
SACOL1804		1852144	1662	polysaccharide biosynthesis protein	1441	SACOL1804.fasta
SACOL1807		1862483	312	rhodanese-like domain-containing protein	411	SACOL1807.fasta
SACOL1808	leuS	1862816	2418	leucyl-tRNA synthetase	2268	SACOL1808.fasta
SACOL1809		1865521	1182	drug transporter	1262	SACOL1809.fasta
SACOL1810		1866812	954	hypothetical protein	1048	SACOL1810.fasta
SACOL1811		1867762	564	hypothetical protein	599	SACOL1811.fasta
SACOL1812	rot	1868445	501	repressor of toxins	547	SACOL1812.fasta
SACOL1814		1870425	828	lysophospholipase	811	SACOL1814.fasta
SACOL1815		1871255	120	hypothetical protein	119	SACOL1815.fasta
SACOL1816	putA	1871486	1002	proline dehydrogenase	1208	SACOL1816.fasta
SACOL1817	ribH	1872609	465	6,7-dimethyl-8-ribityllumazine synthase	449	SACOL1817.fasta
SACOL1818	ribBA	1873086	1182	riboflavin biosynthesis protein	1127	SACOL1818.fasta
SACOL1819	ribE	1874278	633	riboflavin synthase subunit alpha	702	SACOL1819.fasta
SACOL1820	ribD	1874917	1044	riboflavin biosynthesis protein RibD	1125	SACOL1820.fasta
SACOL1821		1876441	1503	hypothetical protein	1658	SACOL1821.fasta
SACOL1822	arsR	1878466	315	arsenical resistance operon repressor	431	SACOL1822.fasta
SACOL1823	arsB	1878780	1293	arsenical pump membrane protein	1546	SACOL1823.fasta
SACOL1825		1880780	855	N-acetylmuramoyl-L-alanine amidase	679	SACOL1825.fasta
SACOL1826		1881910	225	hypothetical protein	246	SACOL1826.fasta
SACOL1831	tal	1885160	714	translaldolase	779	SACOL1831.fasta
SACOL1832	crcB	1886613	444	camphor resistance protein CrcB	478	SACOL1832.fasta
SACOL1833		1887053	354	crcB family protein	445	SACOL1833.fasta
SACOL1835		1889489	834	aldo/keto reductase oxidoreductase	1041	SACOL1835.fasta
SACOL1836		1890534	909	hypothetical protein	914	SACOL1836.fasta
SACOL1837	metK	1891567	1194	S-adenosylmethionine synthetase	1076	SACOL1837.fasta
SACOL1838	pckA	1893131	1593	phosphoenolpyruvate carboxykinase	1419	SACOL1838.fasta
SACOL1840		1895719	771	hypothetical protein	987	SACOL1840.fasta
SACOL1842		1897009	258	hypothetical protein	277	SACOL1842.fasta
SACOL1844		1898269	1479	O-succinylbenzoic acid--CoA ligase	1730	SACOL1844.fasta
SACOL1845		1899906	483	hypothetical protein	654	SACOL1845.fasta
SACOL1847		1901395	996	hypothetical protein	1243	SACOL1847.fasta
SACOL1885		1941188	555	hypothetical protein	558	SACOL1885.fasta
SACOL1887	hemG	1942065	1401	protoporphyrinogen oxidase	1594	SACOL1887.fasta
SACOL1888	hemH	1943489	924	ferrochelatase	983	SACOL1888.fasta
SACOL1889	hemE	1944470	1038	uroporphyrinogen decarboxylase	1053	SACOL1889.fasta
SACOL1892		1946397	1224	hypothetical protein	1309	SACOL1892.fasta
SACOL1894		1948487	423	HIT family protein	446	SACOL1894.fasta
SACOL1895		1949051	366	hypothetical protein	512	SACOL1895.fasta
SACOL1896		1950149	558	hypothetical protein	617	SACOL1896.fasta
SACOL1897		1950911	963	protein export protein PrsA	1077	SACOL1897.fasta
SACOL1898	cbf1	1951994	942	3'-5' exoribonuclease YhaM	761	SACOL1898.fasta
SACOL1899		1952932	2937	hypothetical protein	2555	SACOL1899.fasta
SACOL1902		1957826	345	hypothetical protein	236	SACOL1902.fasta
SACOL1903		1958239	1125	hypothetical protein	1246	SACOL1903.fasta
SACOL1904		1959542	465	transcriptional regulator	327	SACOL1904.fasta
SACOL1905		1960362	624	LuxR family DNA-binding response regulator	662	SACOL1905.fasta
SACOL1906		1961007	1113	sensor histidine kinase	1035	SACOL1906.fasta
SACOL1907		1962282	822	ribosomal large subunit pseudouridine synthase D	896	SACOL1907.fasta
SACOL1908	fumC	1963566	1386	fumarate hydratase	1220	SACOL1908.fasta
SACOL1909		1965147	396	hypothetical protein	436	SACOL1909.fasta
SACOL1911		1966319	153	hypothetical protein	206	SACOL1911.fasta
SACOL1912		1966496	600	hypothetical protein	593	SACOL1912.fasta
SACOL1913		1967254	471	RNA methyltransferase	477	SACOL1913.fasta
SACOL1914		1967729	1128	iron-sulfur cluster-binding protein	1377	SACOL1914.fasta
SACOL1916		1969722	1458	amino acid ABC transporter permease/substrate-binding protein	1633	SACOL1916.fasta
SACOL1917		1971437	1062	PTS system, IIC component	1235	SACOL1917.fasta
SACOL1919		1982818	447	FUR family transcriptional regulator	322	SACOL1919.fasta
SACOL1920		1983361	951	D-isomer specific 2-hydroxyacid dehydrogenase	1329	SACOL1920.fasta
SACOL1921	bcp	1984317	456	bacterioferritin comigratory protein	580	SACOL1921.fasta
SACOL1922	hemL2	1984853	1290	glutamate-1-semialdehyde aminotransferase	1243	SACOL1922.fasta
SACOL1923		1986435	1095	hypothetical protein	841	SACOL1923.fasta
SACOL1924		1987720	1737	toxin exporting ABC transporter permease/ATP-binding protein	1975	SACOL1924.fasta
SACOL1925		1989747	543	hypothetical protein	375	SACOL1925.fasta
SACOL1926	mutY	1990591	1038	A/G-specific adenine glycosylase	1005	SACOL1926.fasta
SACOL1927		1991780	978	hypothetical protein	971	SACOL1927.fasta
SACOL1928		1993018	837	hypothetical protein	934	SACOL1928.fasta
SACOL1929		1993863	1518	ABC transporter ATP-binding protein	1609	SACOL1929.fasta
SACOL1931	recX	1995687	819	recombination regulator RecX	985	SACOL1931.fasta
SACOL1932		1996766	810	glycosyltransferase	751	SACOL1932.fasta
SACOL1933		1997916	516	ThiJ/PfpI family protein	636	SACOL1933.fasta
SACOL1934		1998562	162	hypothetical protein	152	SACOL1934.fasta
SACOL1936		2000358	531	hypothetical protein	522	SACOL1936.fasta
SACOL1937	pepS	2000978	1257	aminopeptidase PepS	1298	SACOL1937.fasta
SACOL1938		2002237	207	hypothetical protein	196	SACOL1938.fasta
SACOL1939		2002584	465	phosphotyrosine protein phosphatase	550	SACOL1939.fasta
SACOL1940		2003055	276	hypothetical protein	294	SACOL1940.fasta
SACOL1941		2003608	1218	ribonuclease BN	1156	SACOL1941.fasta
SACOL1943	vraS	2005560	1044	sensor histidine kinase VraS	887	SACOL1943.fasta
SACOL1944		2006600	702	hypothetical protein	730	SACOL1944.fasta
SACOL1945		2007316	387	hypothetical protein	350	SACOL1945.fasta
SACOL1946		2007919	759	methionine aminopeptidase	517	SACOL1946.fasta
SACOL1947		2009205	987	hypothetical protein	983	SACOL1947.fasta
SACOL1948		2010622	414	hypothetical protein	567	SACOL1948.fasta
SACOL1949		2011064	111	hypothetical protein	117	SACOL1949.fasta
SACOL1950		2011260	732	cobyric acid synthase	650	SACOL1950.fasta
SACOL1951		2011993	1314	Mur ligase	1067	SACOL1951.fasta
SACOL1952		2013598	501	ferritins family protein	402	SACOL1952.fasta
SACOL1953		2014180	93	hypothetical protein	79	SACOL1953.fasta
SACOL1954		2014487	555	exonuclease	494	SACOL1954.fasta
SACOL1956		2016426	531	hypothetical protein	572	SACOL1956.fasta
SACOL1957		2017126	1362	RNA methyltransferase	1313	SACOL1957.fasta
SACOL1958		2018568	948	lipid kinase	684	SACOL1958.fasta
SACOL1960	gatB	2020284	1428	aspartyl/glutamyl-tRNA amidotransferase subunit B	1021	SACOL1960.fasta
SACOL1961	gatA	2021724	1458	aspartyl/glutamyl-tRNA amidotransferase subunit A	1178	SACOL1961.fasta
SACOL1962	gatC	2023183	303	aspartyl/glutamyl-tRNA amidotransferase subunit C	212	SACOL1962.fasta
SACOL1963		2023853	1539	high affinity proline permease	1597	SACOL1963.fasta
SACOL1964	camS	2025480	1200	hypothetical protein	1175	SACOL1964.fasta
SACOL1965	ligA	2026692	2004	DNA ligase, NAD-dependent	1660	SACOL1965.fasta
SACOL1966	pcrA	2028699	2193	ATP-dependent DNA helicase PcrA	1823	SACOL1966.fasta
SACOL1967		2030888	693	geranylgeranylglyceryl phosphate synthase	721	SACOL1967.fasta
SACOL1968		2031752	303	hypothetical protein	170	SACOL1968.fasta
SACOL1969	purB	2032163	1296	adenylosuccinate lyase	1066	SACOL1969.fasta
SACOL1970	sspB2	2034319	1167	cysteine protease precursor SspB	1407	SACOL1970.fasta
SACOL1971		2035516	327	hypothetical protein	349	SACOL1971.fasta
SACOL1973		2036288	603	hypothetical protein	448	SACOL1973.fasta
SACOL1975		2037975	1470	nicotinate phosphoribosyltransferase	1169	SACOL1975.fasta
SACOL1976		2039628	1077	nitric-oxide synthase, oxygenase subunit	1068	SACOL1976.fasta
SACOL1977	pheA	2040724	795	prephenate dehydratase	847	SACOL1977.fasta
SACOL1979		2041708	1563	sodium-dependent transporter	1631	SACOL1979.fasta
SACOL1980		2043475	1098	hypothetical protein	1120	SACOL1980.fasta
SACOL1981		2044944	561	isochorismatase	375	SACOL1981.fasta
SACOL1982	ppaC	2045557	930	manganese-dependent inorganic pyrophosphatase	662	SACOL1982.fasta
SACOL1984	aldA2	2046906	1380	aldehyde dehydrogenase	1307	SACOL1984.fasta
SACOL1985		2048405	1029	hypothetical protein	915	SACOL1985.fasta
SACOL1987		2050677	174	hypothetical protein	188	SACOL1987.fasta
SACOL1988		2051301	1041	hypothetical protein	986	SACOL1988.fasta
SACOL1990		2053237	558	hypothetical protein	511	SACOL1990.fasta
SACOL1991		2053854	525	hypothetical protein	518	SACOL1991.fasta
SACOL1992		2054499	564	hypothetical protein	511	SACOL1992.fasta
SACOL1993		2055128	741	hypothetical protein	596	SACOL1993.fasta
SACOL1994		2055868	873	ABC transporter ATP-binding protein	694	SACOL1994.fasta
SACOL1995		2056737	681	hypothetical protein	663	SACOL1995.fasta
SACOL1996		2057418	897	ABC transporter ATP-binding protein	776	SACOL1996.fasta
SACOL1997		2058311	381	GntR family transcriptional regulator	372	SACOL1997.fasta
SACOL1998		2058955	177	hypothetical protein	174	SACOL1998.fasta
SACOL1999		2059374	99	hypothetical protein	100	SACOL1999.fasta
SACOL2000		2059672	1287	hypothetical protein	1119	SACOL2000.fasta
SACOL2016	groEL	2076024	1617	chaperonin GroEL	1373	SACOL2016.fasta
SACOL2017	groES	2077716	285	co-chaperonin GroES	306	SACOL2017.fasta
SACOL2018		2078175	744	hypothetical protein	756	SACOL2018.fasta
SACOL2020		2080399	627	hypothetical protein	754	SACOL2020.fasta
SACOL2021		2081386	786	carbon-nitrogen family hydrolase	959	SACOL2021.fasta
SACOL2022	hld	2082768	135	delta-hemolysin	123	SACOL2022.fasta
SACOL2026	agrA	2085180	717	accessory gene regulator protein A	1621	SACOL2026.fasta
SACOL2028		2086263	960	fructokinase	1114	SACOL2028.fasta
SACOL2029	cscA	2087219	1485	sucrose-6-phosphate hydrolase	1497	SACOL2029.fasta
SACOL2030	scrR	2088852	951	sucrose operon repressor	912	SACOL2030.fasta
SACOL2031		2089985	1251	ammonium transporter family protein	1545	SACOL2031.fasta
SACOL2033		2091442	225	hypothetical protein	266	SACOL2033.fasta
SACOL2035		2093109	636	redox-sensing transcriptional repressor Rex	473	SACOL2035.fasta
SACOL2036		2093997	1929	ABC transporter ATP-binding protein	1850	SACOL2036.fasta
SACOL2037		2096287	1611	hypothetical protein	1660	SACOL2037.fasta
SACOL2038		2097999	1026	DNA-binding/iron metalloprotein/AP endonuclease	859	SACOL2038.fasta
SACOL2040		2099454	663	hypothetical protein	631	SACOL2040.fasta
SACOL2042	ilvD	2101069	1689	dihydroxy-acid dehydratase	1812	SACOL2042.fasta
SACOL2043	ilvB	2102785	1770	acetolactate synthase large subunit	1815	SACOL2043.fasta
SACOL2044		2104554	255	acetolactate synthase 1 regulatory subunit	253	SACOL2044.fasta
SACOL2045	ilvC	2104945	1005	ketol-acid reductoisomerase	1059	SACOL2045.fasta
SACOL2046	leuA	2105979	1530	2-isopropylmalate synthase	1761	SACOL2046.fasta
SACOL2047	leuB	2107511	1047	3-isopropylmalate dehydrogenase	1186	SACOL2047.fasta
SACOL2048	leuC	2108571	1371	isopropylmalate isomerase large subunit	1780	SACOL2048.fasta
SACOL2049	leuD	2109942	573	isopropylmalate isomerase small subunit	676	SACOL2049.fasta
SACOL2050	ilvA2	2110529	1269	threonine dehydratase	1287	SACOL2050.fasta
SACOL2053		2118608	2151	S1 RNA-binding domain-containing protein	2166	SACOL2053.fasta
SACOL2054	rpoF	2121192	771	RNA polymerase sigma factor SigB	869	SACOL2054.fasta
SACOL2056	rsbV	2122418	327	anti-anti-sigma factor RsbV	303	SACOL2056.fasta
SACOL2057	rsbU	2122864	1002	sigma factor B regulator protein	1372	SACOL2057.fasta
SACOL2058		2124215	363	PemK family protein	370	SACOL2058.fasta
